,cell_1,cell_2,tension,type,distance_to_boundary,relative_adhesion,Cdh1,Cdh2,Cdh3,Cdh4,Cdh15,Cdh6,Cdh7,Cdh8,Cdh9,Cdh10,Cdh11,Cdh12,Cdh18,Cdh20,Cdh22,Cdh24,Cdh13,log_tension,log_adhesion
363,cell_152,cell_171,406.5946837954161,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,5,6.307480649510397e-18,0.0,6.100451167875841e-18,0.0,3.049922018206203e-22,1.7810263191420544e-25,7.394220857978041e-20,0.0,3.9721825794192405e-23,0.0,5.812879077223035e-21,3.084587197585117e-20,0.0,0.0,8.291443232979511e-20,6.220379174408583e-23,3.8504034088247162e-22,1.2721953409033613e-20,6.007816826331141,-39.60479534021853
364,cell_152,cell_196,470.5936408471266,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,4,3.699180710704421e-18,0.0,3.674829560007477e-18,0.0,2.1816937180325226e-23,1.9657747284108422e-26,2.5745709883755013e-22,1.2588894514025065e-25,0.0,0.0,9.646586311809227e-22,4.523587910977776e-21,0.0,0.0,2.895337103593201e-22,5.706375255197564e-24,1.5373973000220282e-22,1.813450475645751e-20,6.153994963339928,-40.13842030830113
369,cell_155,cell_162,161.0524033762018,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,3,7.091479003052912e-18,2.71200113755749e-26,6.748290371588427e-18,0.0,9.276409032037334e-20,3.556010102591624e-24,1.2040490731009673e-19,0.0,0.0,0.0,8.800359741874675e-21,2.74605294227783e-20,0.0,0.0,4.507735110333691e-20,1.562324418015271e-20,9.897660572693553e-21,2.315690568306496e-20,5.0817297988338295,-39.48763775100586
370,cell_156,cell_172,20.06807729380165,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,4,2.3098184848928452e-17,1.0949149471624508e-25,2.2295416002913523e-17,1.853740814912042e-20,3.7097000056335786e-19,2.3700380647557995e-24,0.0,0.0,3.8090615557972654e-25,0.0,1.1588402473094202e-22,1.7410456199722418e-19,0.0,0.0,1.0460362470651228e-19,9.207373572060258e-23,1.1624286808858998e-19,1.8099564313954417e-20,2.99913035820925,-38.30677763742095
371,cell_156,cell_195,37.87375692801264,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,3,3.2064143246673724e-17,0.0,3.137009977269582e-17,0.0,6.190591005571499e-19,4.053135889673256e-23,7.686676173951409e-22,0.0,2.3001100653743164e-24,0.0,0.0,5.562548762437061e-20,0.0,0.0,2.6915284198533613e-21,1.1587029918112256e-20,4.1313528237343516e-21,1.3747554833220326e-22,3.634258442908428,-37.9787933009169
372,cell_156,cell_213,57.776846822742975,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,3,9.80684286635824e-18,2.6375574325950707e-26,9.58765826561619e-18,0.0,1.1120200523901345e-19,4.241539214957285e-22,6.635627192566587e-22,5.3807717968838716e-27,3.4472889238993243e-23,0.0,1.2979933270407805e-21,3.309359518974942e-20,0.0,0.0,2.1481219741224835e-20,1.4761514681858987e-20,2.4799566048989803e-20,1.1426485227833702e-20,4.056588121426148,-39.16345128021136
373,cell_157,cell_167,157.16387671253185,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,5,2.678871827759987e-18,0.0,2.6755529935907656e-18,0.0,4.907075269838953e-22,4.342004180390658e-22,2.644268002390035e-24,0.0,0.0,0.0,0.0,1.0318312947271892e-23,0.0,0.0,6.332815878017277e-23,2.249772656094761e-21,2.1633838174859973e-23,4.622899019855965e-23,5.057289061683887,-40.461135927789556
374,cell_157,cell_179,164.81568981956684,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,5,9.6978526782755e-18,0.0,9.688881250574643e-18,0.0,7.415209661523923e-21,1.345191194643303e-21,2.1809023654293917e-24,0.0,6.156389476181698e-23,0.0,0.0,1.8831668868443343e-25,0.0,0.0,2.3257606225640575e-24,1.438478114055902e-22,3.545563897837496e-25,5.656024552403648e-25,5.10482781815946,-39.17462718626385
375,cell_157,cell_183,184.9486327329152,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,4,7.446366827788076e-18,0.0,7.441701546455533e-18,0.0,1.0017275781005721e-21,1.2656455428264752e-21,3.821181440850815e-22,0.0,1.2986387355288984e-22,0.0,0.0,5.211480515799482e-23,0.0,0.0,5.646470768473515e-25,1.720880866723051e-21,1.1577296289572735e-24,1.112081453908671e-22,5.220078125620238,-39.43880543457546
376,cell_158,cell_164,165.42346747309904,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,4,4.474101871201818e-18,0.0,4.457980101114925e-18,0.0,7.390032660534705e-21,1.6587007687812452e-22,1.618427040644988e-22,0.0,3.4277051654436453e-23,0.0,7.470334520081634e-23,6.99402110273646e-21,0.0,0.0,4.3010134503292996e-24,5.381242262353491e-22,2.464385584295893e-22,5.121593477079068e-22,5.108508655675667,-39.948226041481554
377,cell_158,cell_172,142.4927096721456,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,4,8.152854448746432e-18,0.0,8.041420142416212e-18,0.0,1.1492270550436874e-20,7.514879389545878e-24,0.0,0.0,4.587278978336325e-23,0.0,1.47154754461419e-24,6.810915915723156e-20,0.0,0.0,1.802582456199012e-22,2.1457628408161155e-23,3.1353255507974874e-20,2.230460238295008e-22,4.959290838204509,-39.34816356884946
378,cell_158,cell_192,178.31710352564605,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,3,2.0759053677229355e-18,0.0,2.0523195210878555e-18,0.0,1.4810520498134502e-21,7.626029992946654e-22,1.1980215241440982e-23,0.0,3.558044198039659e-21,0.0,0.0,9.600167099746769e-21,0.0,0.0,2.919419967452623e-23,2.440708945929597e-21,5.629947928388367e-21,7.214899895190907e-23,5.183563445818987,-40.71613429357665
379,cell_159,cell_160,129.59387938479887,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,3,1.1508685156981872e-17,3.983245792782082e-25,1.0897379618504565e-17,0.0,1.428457662258731e-19,3.200573152926719e-21,3.1146993574708077e-21,2.290795323073747e-25,0.0,0.0,6.827056461570237e-23,5.3348393722096916e-20,0.0,0.0,5.354084367991706e-20,2.527438084043563e-19,3.2348136089308e-20,7.009441987663208e-20,4.864405555833802,-39.003429692525174
380,cell_159,cell_168,294.3007152592733,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,6.118016610593205e-18,1.8264339668061357e-26,5.933594169834912e-18,0.0,4.206180044505898e-20,0.0,9.980372891358588e-20,1.0112874433871372e-25,2.884629982424798e-25,0.0,1.9694423863003103e-21,8.717617322502844e-21,0.0,0.0,1.305356609838483e-20,4.839852346876265e-22,1.477909661458936e-20,3.552795887101623e-21,5.6846020856111705,-39.63529371313131
381,cell_159,cell_184,219.8499150358037,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,7.58416890820091e-18,2.927763294870401e-25,7.300094742849403e-18,0.0,5.9481063415487995e-21,0.0,1.6479297427373514e-19,0.0,0.0,0.0,0.0,2.3999541338710823e-20,0.0,0.0,3.7509820434177704e-20,1.1976225786718948e-21,2.2902718879169177e-20,2.772308872916225e-20,5.392945109162354,-39.42046863753715
382,cell_160,cell_166,53.76729679034595,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,2.6780035078998834e-17,4.868815538856328e-24,2.422935306633016e-17,0.0,6.83490127372216e-19,1.4541926057478156e-20,2.950851656910033e-22,1.4046003293958613e-25,0.0,0.0,1.1032667962887406e-24,1.1625007865963408e-19,0.0,0.0,1.890411642490724e-19,1.1177537312979537e-18,5.758884323301821e-20,3.7171494409124096e-19,3.9846654159916386,-38.158875023735256
383,cell_160,cell_190,9.999153686496724,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,2.1490679980598693e-17,4.034212658902256e-24,1.9407607846343862e-17,0.0,5.597774426433202e-19,1.2038811599788002e-20,2.4436949722255027e-22,1.1638392120617813e-25,0.0,0.0,9.141512499276886e-25,9.598000379570434e-20,0.0,0.0,1.554302506742779e-19,9.05845664489466e-19,4.7493003086399693e-20,3.0625752372082806e-19,2.3025004580622834,-38.37891232201732
385,cell_161,cell_205,71.05359266134094,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,5,4.508357967793632e-17,0.0,4.469012664608831e-17,0.0,4.323646941954711e-20,2.6703626919222076e-20,9.581137055882997e-22,1.3231062914890931e-23,0.0,0.0,9.508721969856429e-21,2.3121978668608604e-19,0.0,0.0,1.04923547435968e-21,4.352823462016517e-21,1.6499938547821701e-21,7.476102929363775e-20,4.263434418519353,-37.63801358064366
387,cell_163,cell_171,109.1292848745672,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,5,1.4664907497852417e-17,0.0,1.4356946948667442e-17,0.0,5.238171186437379e-21,9.180863027822958e-25,4.547342942032414e-21,0.0,5.8340855993754545e-22,0.0,5.787403216680496e-21,1.651779527026368e-19,0.0,0.0,1.1897283468315734e-19,3.1245964716186154e-22,5.038709198564631e-22,6.836187240772551e-21,4.6925332791352075,-38.76107427916469
388,cell_163,cell_199,120.60176952840575,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,4,3.8951074816148374e-17,0.0,3.846484639295269e-17,0.0,1.5211522503351253e-19,4.696843479278848e-25,1.234862542384592e-22,0.0,0.0,0.0,4.82612462420542e-21,1.387774404221106e-19,0.0,0.0,6.348685906007133e-20,2.868744135644318e-20,7.124042271878488e-20,2.697095404197185e-20,4.792493956891957,-37.78422530719047
389,cell_163,cell_204,145.8319774598602,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,5,3.387290621588791e-19,0.0,3.349200359895218e-19,0.0,1.0303517026989485e-21,2.7888630981635147e-25,2.427425947082303e-22,4.1211096557865436e-27,2.8649078116220475e-25,0.0,3.155855328273615e-23,1.1963475414330506e-21,0.0,0.0,8.255127875190507e-22,1.912847490451579e-22,2.8834224781325083e-22,2.3164946562499465e-24,4.982455119668237,-42.52908639171639
390,cell_164,cell_177,173.04339239508792,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,3,3.532182779270633e-18,0.0,3.382010699817636e-18,0.0,1.162875891367341e-19,1.5871798894494557e-22,8.908081790614819e-22,0.0,7.16520984533842e-23,0.0,0.0,4.999582570205721e-21,0.0,0.0,1.2193405295702815e-23,1.4906842725889602e-22,3.428885393858852e-24,2.759903876164788e-20,5.15354238613992,-40.18461564297969
391,cell_164,cell_187,103.25379122002106,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,3,2.8978585537653944e-18,0.0,2.7748743424561586e-18,0.0,6.811740677758511e-20,3.550675033764394e-24,1.234690021781016e-22,0.0,3.3692556942360035e-24,0.0,2.0191650559653703e-23,1.3767481057269545e-20,0.0,0.0,1.126715197184509e-21,5.773331012660239e-23,4.090391254226592e-22,3.935525525818135e-20,4.6371899500049985,-40.38255963940999
392,cell_164,cell_192,192.55081257788524,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,3,1.2512256860369311e-18,0.0,1.2281010061539894e-18,0.0,1.2547841669675323e-20,3.822206024987627e-23,1.1053084084754455e-24,0.0,1.0697822316823258e-23,0.0,0.0,1.1813921899963606e-21,0.0,0.0,1.8985693158877134e-22,4.000999079535158e-21,7.809537731778696e-23,5.076469443853169e-21,5.260360080339706,-41.222408054173044
396,cell_166,cell_190,40.36504861909425,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,4.7327037727960926e-17,8.387082454658483e-24,4.2885009517325863e-17,0.0,1.187500070908933e-18,2.506549092964854e-20,5.085142276208592e-22,2.419563219825078e-25,0.0,0.0,1.9004947983391093e-24,2.007673972261682e-19,0.0,0.0,3.2747896248929994e-19,1.9582109115429037e-18,9.954040142260593e-20,6.429459323543038e-19,3.6979642773326713,-37.589449919553026
397,cell_166,cell_229,94.42436554425052,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,3.188816017521571e-17,5.153428614593603e-22,3.055605107977429e-17,0.0,2.604216800278364e-19,1.5010056714974292e-22,1.5967066738946665e-20,2.1147703883746957e-25,0.0,0.0,2.870112961374006e-24,1.7090003004974077e-19,0.0,0.0,2.667394301322528e-19,2.8639220368010506e-19,8.632312802032654e-20,2.446970317736043e-19,4.547799149425833,-37.98429688737881
398,cell_166,cell_231,94.5331578938064,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,1.0053850540880064e-17,1.375819084704384e-22,9.808263891649758e-18,0.0,5.01623837657496e-20,2.607916134601695e-21,4.728000461790267e-21,4.884634091634006e-25,0.0,0.0,4.4150574722786057e-23,3.136611709450333e-20,0.0,0.0,4.1732735419526804e-20,6.804790240766039e-22,1.7223208081809865e-20,9.690358830164645e-20,4.5489506501398305,-39.13857597437048
399,cell_167,cell_179,81.23050466362598,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,5,3.8489601816283644e-18,0.0,3.844106481015075e-18,0.0,7.172477672932066e-22,6.350741637195888e-22,3.8680727677539174e-24,0.0,0.0,0.0,0.0,1.509415152032865e-23,0.0,0.0,9.263832239264927e-23,3.2905051892835636e-21,3.164693943425247e-23,6.762600687885445e-23,4.397290849817489,-40.09872864476596
401,cell_167,cell_197,95.95770679171176,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,5,2.3613150054278113e-18,0.0,2.3299028708736117e-18,0.0,6.133133645306027e-22,6.809669714618787e-24,5.2227107700154804e-24,0.0,0.0,0.0,1.5694516141980158e-25,2.296180180026877e-21,0.0,0.0,3.2881253130147973e-22,2.5721178399896974e-20,5.026648503549611e-22,1.937795902443027e-21,4.5639075401422975,-40.587313004347
402,cell_168,cell_184,209.68714266735853,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,1.0706444576468801e-17,1.9818445223155774e-25,1.0011070724268427e-17,0.0,9.858997084625535e-21,0.0,6.056024451446895e-19,0.0,0.0,0.0,0.0,1.0260158715010168e-20,0.0,0.0,3.841668382317017e-20,1.1617983235627978e-23,2.232380719531144e-20,8.899944069877758e-21,5.345616623044649,-39.07568581686668
403,cell_168,cell_198,294.48359920067367,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,1.2442801349469326e-17,4.892239432433775e-24,1.212036028108694e-17,0.0,1.5190931314859186e-19,0.0,3.510014895145689e-21,0.0,6.195446035721657e-25,0.0,0.0,2.801085448108465e-20,0.0,0.0,7.801909589485543e-20,3.86336457692287e-23,4.867281181853773e-20,1.2274832714366884e-20,5.685223311220585,-38.9253894230689
404,cell_168,cell_208,497.7385229589022,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,2.056074785831111e-17,7.300529989023929e-24,2.0006286437421577e-17,0.0,2.705429996074034e-19,0.0,4.859555239262258e-21,0.0,5.302402727136561e-23,0.0,4.8415550386415956e-21,3.921420465539579e-20,0.0,0.0,1.3069601749459127e-19,7.469980623133485e-23,8.209664891437794e-20,2.2075415576364165e-20,6.210074884835983,-38.423147859535916
405,cell_169,cell_170,136.99709984774407,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,3.2593021826655856e-17,0.0,3.0858629275548156e-17,0.0,9.648225464356711e-20,2.5167439800546573e-22,5.986831341595209e-19,0.0,0.0,0.0,1.0446835485825164e-23,5.285402212279707e-19,0.0,0.0,1.5545973070107403e-19,2.3327988571852953e-19,9.035187289386526e-20,3.133333052967626e-20,4.91995975660949,-37.962433462830134
406,cell_169,cell_175,107.66647034362788,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,4.4758647691769894e-17,2.867903438338581e-26,4.3276927122074665e-17,0.0,1.8284181561959964e-19,5.264122450062478e-24,5.360885931395616e-19,0.0,0.0,0.0,4.931758962597178e-22,4.029217472838925e-19,0.0,0.0,6.525547035484293e-20,2.0359607102891322e-19,6.710372584457015e-20,2.3414677726099845e-20,4.679038211119088,-37.64524700333245
407,cell_169,cell_189,87.0526556342836,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,1.9957008719792264e-17,0.0,1.8877234542997236e-17,0.0,6.053081535571869e-20,1.5841787360091575e-22,3.695613326666369e-19,0.0,0.0,0.0,6.57920348243902e-24,3.3097511021198817e-19,0.0,0.0,9.695515529371302e-20,1.4532187449805188e-19,5.656407869305552e-20,1.9700812998780703e-20,4.466513172748106,-38.45295127797806
408,cell_169,cell_203,86.70292780516179,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,3.7199838660013543e-17,0.0,3.520963913382283e-17,0.0,1.1098819735434878e-19,2.8982050569285085e-22,6.851006982283331e-19,0.0,0.0,0.0,1.203223808200888e-23,6.076402729945327e-19,0.0,0.0,1.7849179682930756e-19,2.677422326149449e-19,1.0386495877002753e-19,3.6069516655439307e-20,4.462487652595352,-37.830227249719535
409,cell_169,cell_216,210.9036821547752,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,2.2313150705786856e-17,0.0,2.1287064418144228e-17,0.0,5.3354224422303455e-20,1.3555873448716468e-22,3.808457711853489e-19,0.0,0.0,0.0,5.604322653033823e-24,2.9675478233012974e-19,0.0,0.0,9.030556844221303e-20,1.3681770890941582e-19,5.0839941615929245e-20,1.7027127680143758e-20,5.35140154657734,-38.34135545149364
410,cell_169,cell_222,102.81477589289588,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,2.6769992217371512e-17,0.0,2.59536068062748e-17,0.0,1.84894344892796e-19,1.8911124108662876e-23,4.068765780171819e-21,0.0,0.0,0.0,0.0,2.999496335387775e-19,0.0,0.0,1.63122782385584e-19,8.316198733821798e-21,9.95378619633457e-20,5.647691267810811e-20,4.632929077058962,-38.15925010708263
411,cell_170,cell_189,65.44499270315606,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,3,1.548717418611037e-16,0.0,1.409308888644188e-16,0.0,5.40638477326179e-19,4.682207233550615e-20,5.253831553336152e-18,0.0,3.8321491134415337e-20,0.0,6.290185183602785e-24,2.8572257281197262e-18,0.0,0.0,2.526154667027664e-18,1.6001823190141963e-18,8.227369919715579e-19,2.549334062343092e-19,4.1812099837478565,-36.40393437138124
412,cell_170,cell_195,63.17402348042824,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,3,6.905133341712701e-18,0.0,6.779079710639943e-18,0.0,6.903913040527874e-20,6.953899671996892e-23,5.856366364489985e-21,0.0,7.306571966099205e-23,0.0,0.0,2.205482828715962e-20,0.0,0.0,1.2758126858706688e-21,2.6556037444569055e-20,1.0832518573390498e-21,4.55993116696371e-23,4.1458931957812775,-39.51426657632552
413,cell_171,cell_196,365.2846634681264,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,4,6.5127133999831866e-18,0.0,6.459782805637234e-18,0.0,1.6241944435877044e-22,8.980133757654513e-25,5.556996429749447e-22,0.0,0.0,0.0,2.6470285377744916e-21,3.7521372187988014e-20,0.0,0.0,1.8435971844853563e-21,4.885998104392106e-24,3.405576212143917e-24,1.0191287760678411e-20,5.9006769495312605,-39.57277549959845
414,cell_171,cell_204,53.32328567298549,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,5,1.1543442498914544e-17,0.0,1.0900930425376835e-17,0.0,1.9507266005210955e-20,1.079895704653688e-22,3.7513323500732855e-19,0.0,8.669100602078395e-22,0.0,3.8003751966481335e-21,8.101030543977775e-20,0.0,0.0,1.603426813897726e-19,1.4242361055193417e-21,2.132089242009746e-22,1.0586583857783129e-22,3.976373115185886,-39.00041414716725
415,cell_172,cell_192,52.06457927002253,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,3,1.1573717747459207e-17,0.0,1.1312605567499993e-17,0.0,9.935147260992823e-20,8.811000424608267e-24,0.0,0.0,7.284575476228848e-23,0.0,0.0,5.852471582399068e-20,0.0,0.0,4.052671511791938e-20,8.110443142310677e-22,5.056849487508354e-20,1.124808046287591e-20,3.952484857089179,-38.997794857814135
416,cell_172,cell_213,69.78513241177832,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,3,1.3254832078677937e-18,3.455148809443039e-27,1.2954905189715431e-18,0.0,1.5596175060472685e-20,1.045865099061114e-24,0.0,0.0,5.7219378702874735e-24,0.0,1.6092350851391603e-23,5.312308469845455e-21,0.0,0.0,3.46169597024112e-21,7.69156382351522e-23,4.0451500691722036e-21,1.477580079313992e-21,4.245420984383445,-41.164754595752875
421,cell_175,cell_180,28.280468493101,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,7.741996905410806e-17,0.0,7.400966560202012e-17,4.882495924765629e-23,1.1271114403007376e-18,2.0840634129004659e-23,8.005268178220051e-19,0.0,0.0,0.0,5.807782148116914e-21,4.424617283287001e-19,0.0,0.0,4.1117918619273516e-19,2.1317072317431134e-19,2.8633250988319507e-19,1.2364359864478695e-19,3.3421714071252766,-37.09728692845784
422,cell_175,cell_222,11.443043377983932,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,3.4949490068466426e-17,0.0,3.3629547397038065e-17,0.0,4.844887371817077e-19,1.8122051387148895e-23,6.919424872466093e-21,0.0,0.0,0.0,0.0,3.0302976426133594e-19,0.0,0.0,2.6461773540468203e-19,1.1913929797990631e-20,1.6437811495789164e-19,8.457684290090196e-20,2.4373819801161174,-37.892627795635136
425,cell_177,cell_183,113.85702408626116,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,3,2.473109011136733e-18,0.0,2.417352907790727e-18,0.0,2.6443415868761937e-21,9.316640434207247e-22,2.9428307835430425e-20,0.0,1.8118806781951095e-21,0.0,0.0,1.0039529037983724e-20,0.0,0.0,4.1870355566162545e-25,3.532627202223812e-22,1.7682039326451344e-24,1.0544930536389253e-20,4.734943486577304,-40.54105560580071
426,cell_177,cell_187,186.17368365474368,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,3,3.1201299795606413e-18,0.0,2.9144093265077232e-18,0.0,1.0517601225856328e-19,5.64072652275311e-23,6.13224394238069e-21,0.0,1.948939730585196e-21,0.0,0.0,6.657282927350096e-20,0.0,0.0,4.087181573587581e-22,8.122693360103643e-24,3.412411187986375e-22,2.5076138613143026e-20,5.226680021099006,-40.3086570128236
427,cell_177,cell_200,78.61706223942171,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,3,1.1532146427190517e-17,0.0,1.1274697145198107e-17,0.0,9.00501023425639e-20,2.787005799514229e-21,7.319771703731526e-20,0.0,2.257553223334627e-20,0.0,0.0,4.088571041662043e-20,0.0,0.0,5.010380554348277e-22,6.40466226455095e-22,2.6535888353470065e-22,2.654635099762531e-20,4.36458875271482,-39.001393196730184
428,cell_177,cell_215,151.53837857471854,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,1.1189242581660743e-17,0.0,1.0885855930907758e-17,0.0,2.5718475285841264e-19,2.5789037305523314e-22,0.0,0.0,1.292423197455075e-21,0.0,0.0,3.9433338897990094e-20,0.0,0.0,5.123918780634884e-22,4.7058535480080224e-21,0.0,0.0,5.0208389167938705,-39.031578840932184
431,cell_179,cell_183,100.27713311850351,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,4,9.54227759496634e-18,0.0,9.536203939620797e-18,0.0,1.3034490988063175e-21,1.6479506563807627e-21,4.976063986896519e-22,0.0,1.6910497276593115e-22,0.0,0.0,6.786704626747586e-23,0.0,0.0,7.353067797945807e-25,2.24061247003983e-21,1.5076587091305781e-24,1.4482173710536103e-22,4.607937684115007,-39.19079947531614
432,cell_179,cell_197,71.19589530026252,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,5,8.644372544182198e-18,0.0,8.632761183621956e-18,0.0,9.69667060908155e-21,2.2073222879167262e-23,4.506860670015801e-24,0.0,8.094907604433436e-23,0.0,0.0,4.3845032383260687e-23,0.0,0.0,1.263454314528016e-23,1.7172567632633004e-21,8.619217691679775e-24,2.4805235083086762e-23,4.265435166478877,-39.28962313759034
433,cell_179,cell_220,141.2802962520844,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,4,9.43041348135056e-18,0.0,9.41521449368712e-18,0.0,1.2757987651052135e-20,2.308519331379271e-21,1.1061148843474581e-23,0.0,2.0918417688979665e-23,0.0,0.0,4.255582567205122e-23,0.0,0.0,3.744249418864566e-24,0.0,1.561934484676722e-24,5.263910490028871e-23,4.950745833767979,-39.20259173076964
434,cell_180,cell_198,43.92021314826332,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,2.9794147123918353e-16,0.0,2.810667279621472e-16,5.411475465822082e-21,5.83344565329365e-18,9.621210235548509e-22,3.005733644604749e-20,0.0,2.1290111366350234e-23,0.0,0.0,1.9616381405882213e-18,0.0,0.0,5.356518838077191e-18,4.3261838793814444e-20,2.1637983140523917e-18,1.4796282691842327e-18,3.7823746502920335,-35.74963461191509
435,cell_180,cell_222,10.291426892319704,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,7.427464220308994e-17,0.0,6.94016174559853e-17,0.0,1.7186218200415358e-18,1.1115822853655915e-22,8.99833705060704e-21,0.0,6.3761535506172555e-24,0.0,0.0,4.888354294361663e-19,0.0,0.0,1.5634120638890387e-18,1.2939519547108488e-20,6.364827819609155e-19,4.436172607971649e-19,2.3313112080963756,-37.13876206974741
438,cell_183,cell_200,76.97759693994472,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,3,1.2312293976652347e-17,3.968977479399417e-23,1.21599475442719e-17,0.0,2.1171781197432253e-21,1.6389814258325506e-21,7.709558315385518e-20,0.0,1.570290410177521e-21,0.0,0.0,2.7032231572864317e-20,0.0,0.0,7.548558555801658e-23,1.718036444645499e-20,2.6106509490721223e-22,2.5335562796262002e-20,4.343514430687974,-38.935933400395335
439,cell_183,cell_220,161.0593008630356,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,4,6.144009097256299e-18,0.0,6.119960947950857e-18,0.0,1.4790515457462961e-21,1.864502491545457e-21,1.664074865352072e-21,0.0,3.7878507316453277e-23,0.0,0.0,1.0111621357979661e-20,0.0,0.0,7.803309842927392e-25,0.0,4.3781111238090136e-24,8.88586209539373e-21,5.081772625510067,-39.63105419737532
440,cell_184,cell_208,494.3503737762596,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,7.254683828881216e-18,3.4422086369255034e-23,7.01043074221584e-18,0.0,1.119675461055526e-20,0.0,2.362688062921293e-21,0.0,0.0,0.0,0.0,3.1759531989059487e-20,0.0,0.0,1.107402744629629e-19,5.436865065775891e-23,3.7408119578631804e-20,5.06969272242195e-20,6.203244524439265,-39.46488436826078
441,cell_184,cell_225,359.4256694507108,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,2,4.173952427632187e-18,3.0781851872257085e-23,4.10460592195733e-18,0.0,3.6021584707036934e-21,0.0,2.7548436503055003e-22,0.0,0.0,0.0,0.0,8.13370021060736e-21,0.0,0.0,3.170463988955835e-20,1.824441990138584e-23,1.0383177057711072e-20,1.5198319409472114e-20,5.8845073948671525,-40.01766826261177
442,cell_184,cell_226,420.2119784116192,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,1,9.814762011268824e-19,1.6558268885915572e-26,9.24188033841425e-19,0.0,6.904479579564152e-22,0.0,5.0449112424501215e-20,0.0,0.0,0.0,0.0,7.731060203237516e-22,0.0,0.0,2.9851624490057875e-21,7.876615264664438e-23,0.0,2.3115557227546943e-21,6.040759294457762,-41.46522918690338
444,cell_186,cell_197,203.09766110337148,Forebrain/Midbrain/Hindbrain_awayfrom_boundary,5,2.682969517707403e-18,3.565187176112787e-27,2.6687940429125848e-18,0.0,6.796775367268297e-21,8.486531290066092e-25,0.0,0.0,3.857626428249218e-22,0.0,0.0,5.192072137767232e-21,0.0,0.0,1.2683415988561805e-23,1.27519062108022e-22,0.0,1.6598099505448855e-21,5.31368695253466,-40.45960746378581
