,pressure,perimeter,feret_d,area,centroid_x,centroid_y,stresstensor_eigval1,stresstensor_eigval2,stresstensor_orientation,stresstensor_anisotropy,inertiatensor_eigval1,inertiatensor_eigval2,inertiatensor_orientation,inertiatensor_anisotropy,moments_hu_1,moments_hu_3,bbox_x,bbox_y,celltype,celltype_conf,cluster,cluster_conf,phenograph_clusters,boundary_annotation,polygon_perimeter
cell_650,1.1834192603195013,648.4274528917194,201.71762441591463,18979,6081.39027346014,4304.410190210232,0.0497306715140666,0.0290939811140456,0.1998992890091967,0.261805028147515,2142.505949602429,1099.6003738969162,0.7370625397088156,0.3216753158730032,0.1708259825859816,1.4333295417066118e-05,201,161,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,542.9937357641638
cell_651,0.6706804888295689,979.445742854949,342.4280946417802,43745,4305.383586695622,4365.060441193279,0.0061955308304664,0.0046677794085187,0.0370528380031256,0.1406340598158614,7151.647105832471,1736.1798368748596,0.7925381026875734,0.6093128617227553,0.2031735499533051,1.1315706340548326e-05,259,275,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,3,Forebrain/Midbrain/Hindbrain,812.1496548145512
cell_652,0.806967079698852,588.651803615609,201.0099500024812,15767,5790.273228895795,4305.31001458743,0.0320535946887323,0.0192570868719598,0.036382489021226,0.2493926688858396,1888.28326667637,897.433076230559,0.6911797180081309,0.3556895492854979,0.1766801765019933,0.0001786557983333,185,137,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,509.5375590842273
cell_653,0.0898164630182322,746.8477631085024,262.7184805071771,24933,5480.664180002406,4313.7044880279145,0.0072057155972,0.0005740761325939,0.0200005351644125,0.8524186372765122,3248.305125740761,1271.401120878171,0.1703160060276674,0.4373965689344208,0.1812740643572346,0.0001379307961171,261,149,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,3,Forebrain/Midbrain/Hindbrain,625.6873203323482
cell_654,2.297980753275644,794.6051224213832,263.8977074549909,24513,6870.559335862604,4343.520621710929,0.0398148968861217,0.0364513728439614,1.3620992296397851,0.0441023804371745,3591.31089025314,1285.2076824108733,0.2038755601057574,0.4728995026840339,0.198936016508139,0.0019144940611015,261,157,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,649.0799359110074
cell_655,2.2503085323784817,636.2853172679884,177.6091213873882,17131,6669.733991010449,4361.958904909229,0.0720118480744769,0.0419648745043925,0.9806140777085436,0.2636237723829309,1793.5550605630629,1189.786125946232,0.928283973467833,0.202380115739722,0.1741486887227421,0.0009512905538495,153,173,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,521.5316514719508
cell_656,0.3411332973828973,767.3980156401965,253.2686320885396,20095,5902.136053744713,4415.87504354317,0.0150359739677476,0.0047856948232373,1.2021894884044897,0.5171249329507589,4224.816089313775,673.3494873669383,1.3319698445953472,0.7250605448812779,0.2437504641294208,3.6710502210003536e-05,169,247,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,1,Forebrain/Midbrain/Hindbrain,610.0866621952098
cell_657,2.092161682303491,493.2731239591687,148.07092894960846,10583,6332.392894264386,4352.720873098366,0.057905740287942,0.0446254505124991,0.1364699030912992,0.1295243883521323,1174.8306746364829,720.3651871022736,0.3102027758282199,0.2397986913696918,0.1790792650230328,0.0014260614268976,145,123,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,419.9347102074968
cell_658,0.248926718610257,766.8477631085024,282.766688278517,21945,5329.111460469355,4373.20323536113,0.0153581504769008,0.0016860873773651,0.1836937863370558,0.8021516254605546,3508.0443201074268,944.8847725324144,0.372818610190502,0.5756120284537224,0.2029131507240757,9.640916289502991e-06,279,149,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,644.6221622805707
cell_659,0.8068437262393076,989.2863632885148,330.20751051422195,39067,4527.148232523613,4452.311132157575,0.0132329362643194,0.0052099728934275,0.862575483955181,0.4350161518591988,7052.606904641352,1522.9464210319902,0.9077643781170308,0.6448167568446878,0.2195088777145248,0.0010010745039332,257,295,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Forebrain/Midbrain/Hindbrain,815.9160684283718
cell_660,0.9563438746690404,566.042676580869,170.42593699317015,14147,5996.002898140949,4389.174666006928,0.0328886759186472,0.0135416125952608,0.003766055590873,0.4166905686487606,1358.7634583324452,1026.3836598885982,1.5288585229480869,0.1393540029060143,0.1685973788238526,0.0003855914860968,167,157,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,460.44309930638605
cell_661,0.9592360671319948,613.6284630184961,177.56407294269863,15769,6540.615511446509,4397.96740440104,0.0229018558434873,0.0113650557410496,1.426673531109873,0.336674639439749,1834.8615576513528,1016.9072984436636,0.6269361434514676,0.2868234771059708,0.1808465252137115,0.001303424911687,167,161,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,506.1791334600932
cell_662,0.4699674275444353,759.0782104868018,258.6000773395089,22949,6205.063706479586,4429.583990587826,0.0187092291001565,0.0095972817878221,1.5332793688298991,0.3219028776946205,3496.047962620517,1122.524882351764,1.5589984369801282,0.513908334877199,0.2012537733658233,0.001906167428379,155,255,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,643.6030632836834
cell_663,0.3598418765683949,893.2031021678298,308.24827655641485,30795,5232.734892027926,4455.176619581101,0.0167651523625733,0.0057699632223004,0.2586256269814064,0.4879135897422735,5468.702708193134,1161.684693158201,0.6847479999953534,0.6495876868608192,0.2153072707047031,0.0002287614914606,261,231,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,748.8194341148923
cell_664,0.5118271023248578,610.2497833620557,182.1235844145397,14667,5636.086861662235,4412.530783391287,0.0271348524565842,0.0093833969940204,0.4605239414739251,0.4860982037645254,1648.3639206660405,1046.764748423832,1.1547369264200618,0.2232172360236012,0.1837545966516582,0.0022999910415005,177,167,Low quality,1.0,4.0,1.0,0,Other,517.8765246002085
cell_665,0.7156177594513194,971.4934700697016,320.0312484742701,34609,6942.0224508075935,4490.899910427924,0.0205786695755781,0.0006217744980208,0.5471896099239743,0.9413432571636404,6551.364016582789,1293.9895286061728,0.7683092478674345,0.6701258850470311,0.226685357715882,0.0003684763472234,279,267,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,819.1161601774445
cell_666,0.3432592392959311,1054.114790413261,359.70126494078386,36685,5055.544064331471,4486.611694152924,0.0058690599608468,0.0025064551993838,1.20885823697611,0.4014803504182798,6002.238072897275,1661.301946271772,0.8809065325304152,0.5664400676146254,0.2089011862932819,0.0010877934313425,267,315,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Forebrain/Midbrain/Hindbrain,869.3213211084633
cell_667,0.6583263854764029,860.5340546095176,303.3298534598927,33991,3761.779382777794,4449.875672972257,0.0270973078373497,0.0083067848896871,0.570416772243044,0.530744371633421,5388.453416079094,1413.7501432581266,0.4820201308016718,0.5843258347311567,0.2001177829230449,0.0002299903547111,275,191,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Forebrain/Midbrain/Hindbrain,742.2534942868224
cell_668,0.8073677487867897,582.8944443027283,187.3846311734236,16701,5788.183701574756,4430.555655349979,0.0182364365483531,0.0122331061724256,0.0132309786818149,0.1970272554117963,1565.995045646142,1188.9745922151135,0.4674790037858229,0.1368510375757598,0.1649583640417493,3.4417351203681343e-05,173,139,Low quality,1.0,4.0,1.0,7,Other,498.6874646417702
cell_669,0.3117966886387771,572.4863273947651,202.6252698949467,12935,5531.010900657132,4434.953614224971,0.0182954543862876,0.0104095880632249,0.2886266965673201,0.2747205943670915,1910.1853970448244,646.8240835537341,0.6807516013067116,0.4940776806174984,0.1976814441900702,0.001615189136922,181,139,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,491.90488396842295
cell_670,1.7661284757279938,495.09545442950497,191.65855055279948,10151,7149.636784553246,4419.826224017338,0.068002029682857,0.0093617029410004,0.0620058573182082,0.7579821287445613,1499.075132541488,468.8053998015728,0.0990664729118603,0.5235428247837904,0.1938607558214029,0.0003555425207824,187,85,Cranial mesoderm,1.0,2.0,1.0,5,Cranial mesoderm,437.74343178115936
cell_671,0.4508983376457355,794.5401512639274,295.16944286290885,21781,6308.258023047611,4483.8562967724165,0.0159226821013855,0.0015982288554439,0.0075694621454355,0.817563269469048,4852.008927396504,707.1281241332726,0.944698727787101,0.7455978805420228,0.255228733829015,0.0014054021856121,209,231,Forebrain/Midbrain/Hindbrain,0.5442477876106195,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,669.0686046158562
cell_672,0.7546723383168918,1001.5462479183374,344.2165016381405,35769,4670.318907433812,4550.388129385781,0.0242406412127839,0.0108279780569986,0.5188127842621997,0.3824690973032571,7321.403471646161,1177.567867296486,1.241990579357794,0.7228916723366697,0.2376071832856006,0.0003352879166738,213,319,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Forebrain/Midbrain/Hindbrain,816.4434643036041
cell_673,0.7530188458985253,809.2914139223983,261.874015511276,27019,7372.300344202228,4473.226248195714,0.0390988468839047,0.009467083067517,0.0946176015309072,0.6101347970897908,3508.123223923933,1697.2295889698994,0.3311647435233267,0.3478906617949873,0.1926552726930617,0.0025525366743766,247,191,Cranial mesoderm,1.0,2.0,1.0,5,Cranial mesoderm,666.3650926267665
cell_674,0.6523213789832696,620.9360748630709,205.7668583615933,15001,6080.378441437238,4470.292847143523,0.0246318762736429,0.015769761920247,0.0844029932240841,0.2193503716573588,2283.83048297134,729.5564319316209,1.2538896296136803,0.5157897392309381,0.2008790690555936,0.0011791296658719,151,193,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,513.2327532846462
cell_675,0.4339264572709114,901.4873734152916,295.5757094214611,30221,6410.373680553258,4523.663843023063,0.0152575130946974,0.0005936213840213,0.0650950685044655,0.9251004545045864,4580.629761798691,1442.8998039596663,0.8854981206166446,0.5209121867145657,0.1993160241473927,0.0006428374107124,271,237,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,752.6200645709175
cell_676,0.310641638349273,825.8416664540925,312.7459032505462,24181,6757.466399239072,4455.77168024482,0.0177754484934224,0.0053384344710002,0.1165201822987483,0.538075495214951,5280.749289205713,745.3747088098125,0.2687602275643224,0.7526188611268957,0.249209048344383,0.000770289467822,311,141,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,706.8316331702814
cell_677,0.9302761975407964,705.6761902332485,203.03940504246955,21007,4362.430570762127,4500.863902508688,0.0256428862990311,0.016807091749547,0.8373884750367323,0.2081460334177963,2524.0136374606336,1227.6195507494344,1.1134719630610992,0.3455545949388827,0.178589669548725,0.0005818188638384,189,197,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Forebrain/Midbrain/Hindbrain,575.6574419122813
cell_678,0.7678942773718491,861.469083452062,266.101484400219,30201,4148.103605840866,4537.587331545313,0.0185631691811824,0.0159608005430076,0.8835447285850054,0.0753786038791293,4080.7609853393537,1661.5878352418572,1.1504425205830058,0.4212863456547455,0.1901377047310092,0.0006854077932437,205,261,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,3,Forebrain/Midbrain/Hindbrain,690.5997323975797
cell_679,1.1808286177225855,555.0782104868019,174.94284781036347,13063,5693.2241445303525,4509.301691801271,0.0314251066525356,0.0271460133232356,1.3177184003926714,0.0730580759095975,1700.512161253274,672.8182940346603,1.477303024506553,0.4330176039871923,0.1816834153937024,7.150659569462213e-05,143,173,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,4,Forebrain/Midbrain/Hindbrain,458.1649799341925
cell_680,1.0727556133901823,731.0071426749364,214.9534833400008,23461,3981.6542773112815,4517.259750223776,0.0292503178425596,0.0248677001619497,0.6881168240146128,0.0809825977042378,2565.1987354999137,1575.3864026190138,1.2320163233484012,0.2390513175948297,0.176488007251137,0.0009189378428116,195,203,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Forebrain/Midbrain/Hindbrain,615.8708369627055
cell_681,0.8503615504646541,600.492424049175,205.64532574313475,13507,5458.054046050196,4503.633893536685,0.0356020458090838,0.0090051622274921,1.004562008822674,0.5962463187515192,2433.034416811772,521.0063879503709,1.0780451712447414,0.6472585029221883,0.218704435090112,0.0008125954306001,133,195,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,495.7514947447906
cell_682,0.2822162098936763,845.6883835420683,282.46238687655386,17541,6515.510803260931,4571.424377173479,0.0272994986278269,0.0100398203306066,0.475526180770814,0.4622387011512958,5862.621164064403,550.544455860494,1.055941877060896,0.8283080498810067,0.3656100347713869,0.0134679897632928,209,251,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,676.7541769963385
cell_683,0.8411916478991108,746.9482681718906,261.9637379485947,19141,5406.339950890758,4572.876182017659,0.0302547544985888,0.0229027496027156,1.3883887019820684,0.1383060589500636,4474.1194409409545,599.3210005686724,1.1494693568691587,0.7637417813501162,0.2650561852311596,0.0013787080164464,149,259,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,630.3465776840961
cell_684,0.4307340988210723,1299.097546470558,471.7806693793208,43925,4953.390756972111,4634.080842344906,0.0096216567643698,0.0059654509542161,0.3845722933068702,0.2345660193131312,15054.828360592486,1021.389669599066,1.0617122888216295,0.8729315977575236,0.365992442349267,0.001157296927331,297,395,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Forebrain/Midbrain/Hindbrain,1051.2882790358174
cell_685,0.6466921216599878,846.0487732352791,285.0350855596553,31181,7137.862352073378,4530.086078060357,0.0217211934323946,0.0065285594476645,0.0207679624354551,0.5377970578798986,4381.613072365442,1530.597382128798,0.2536708065564866,0.4822250006458091,0.1896093920815316,0.000527724283086,283,173,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,723.5830355851319
cell_686,0.6450345158112095,634.1431816442574,220.9886874932742,17325,6594.720346320346,4576.786955266955,0.0168636254910618,0.0118214302547927,0.0854259961867575,0.1757777736582502,2672.497139452222,743.3598723695616,1.2916386864336014,0.5647593738280605,0.1971634638858172,0.0001318372804094,137,213,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,520.1537565161482
cell_687,0.6372775364212505,745.0193359837563,272.8827587078377,18261,4543.696183122502,4595.235310223975,0.018185776950096,0.0067485720416993,0.8185030502541248,0.4586927419745415,3961.1735305265256,652.4709739327736,1.0701554520445848,0.7171559389536275,0.2526501563145117,0.0028632434724796,175,237,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Forebrain/Midbrain/Hindbrain,622.1540672644244
cell_688,1.233086500431319,731.8832970144351,241.12444919584576,22699,3328.7447905194063,4581.583814264945,0.0128624481923522,0.0028818487244091,1.4701417307260864,0.6339183972907513,3664.405536899926,956.2198591457128,1.113036919203947,0.5861080363865672,0.2035607469952702,0.0002621816438264,171,235,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Forebrain/Midbrain/Hindbrain,599.0129502766127
cell_689,0.2884608690233209,940.634559672906,311.35349684883903,40599,5959.419690140151,4625.772285031651,0.0059711740221788,0.0032159517778989,1.450399213917559,0.2999003501461328,5254.742280344352,2220.827060644826,1.2058291293639885,0.4058440342549313,0.1841318589371457,0.0005627175854216,197,283,Forebrain/Midbrain/Hindbrain,0.5614054171652344,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,779.2404060023459
cell_690,0.8173598623648972,799.6995308303615,288.5168972521367,19375,3812.069006451613,4611.846606451613,0.0216345425478885,0.0140783538944596,0.8102980615756447,0.2115815127352365,5784.940430481605,505.6852651441168,1.3771498214156803,0.8392257655718565,0.3246774552581017,7.56808438165896e-05,135,273,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Forebrain/Midbrain/Hindbrain,676.3028229212443
cell_691,0.8076660749122597,888.6700935788386,341.2359887233467,28849,3889.310166730216,4664.196852577213,0.0131505694476089,0.0045894787050145,1.5130428551389012,0.4825855414224636,7039.402924232017,868.2829471088226,1.4644289816894327,0.7803951848275442,0.2741060650747284,0.0025524435828932,143,339,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Forebrain/Midbrain/Hindbrain,751.5809135293209
cell_692,0.305707400428402,775.6639969244288,284.4310109675104,21639,6738.372937751283,4571.711862840242,0.0071267767486991,0.0016970803474364,1.25820079773245,0.6153427398139271,3769.470059946684,903.904350014776,0.5045625860978965,0.6131684428758492,0.2159699805888192,9.877089191116456e-06,225,179,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,663.5148590670758
cell_693,0.2406417646301834,1104.6883835420683,384.68818541774846,49301,6134.861787793351,4673.773777408166,0.0070809448247448,0.0014564620593095,1.369275521712728,0.6588045810420807,8479.691218259359,1890.2390501217608,1.5502136777710502,0.635438426064392,0.2103391466376162,0.0001133614051997,207,383,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,908.7586431750893
cell_694,1.4573661697372255,603.6223663640861,196.2243613825765,15237,5577.232394828378,4557.656756579379,0.0343858344692535,0.0236629255864492,0.5507545761687311,0.1847224449327547,1852.2128667393115,876.5449548018632,0.5164038366366949,0.3575502025996579,0.1790876039601742,0.0003214795172383,177,147,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,513.9582998913527
cell_695,0.5935079673960238,635.8650070512055,206.8477701112584,17901,5812.660242444556,4556.698117423608,0.0105120488605388,0.007441202026516,1.0230340499023172,0.1710468401150144,1930.4833200526875,1167.6457353690732,0.2270348470922711,0.2462252446677906,0.1730701667740216,0.0005469646688679,195,159,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,548.3794753043962
cell_696,0.8860134223263567,736.8538597629122,218.23381956058049,24741,3584.1848348894546,4608.823774301766,0.020737211130357,0.0151959598751756,1.5271885507384366,0.154209915243169,2775.02396829754,1548.031340946481,0.8689793481402713,0.2838253363835923,0.1747324404528523,0.0006641009448685,203,209,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Forebrain/Midbrain/Hindbrain,604.6864783397651
cell_697,0.4435924575166494,890.1147904132612,315.3569406244296,20965,5058.9784879561175,4650.813737181016,0.0096081871173675,0.0051191684152564,0.914369716901806,0.3048081980615594,6616.138948032026,481.4354350712474,0.9469917588214856,0.8643380374519585,0.3385439724828654,0.0024724355966929,225,285,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Forebrain/Midbrain/Hindbrain,704.9410568003932
cell_698,0.4817970644398239,885.2386360737626,280.60826787534256,24109,4256.284665477622,4641.952839188685,0.0129768579959432,0.0113790386293593,0.9018597987154482,0.0656029786611886,4039.628933713322,1221.748921817168,0.9238990819947512,0.5355783388441001,0.2182329360624866,0.0031877010263731,227,249,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Forebrain/Midbrain/Hindbrain,713.6532119767812
cell_699,1.2121289438338554,717.906637611548,235.8495283014151,20771,5195.8478166674695,4641.516730056329,0.0288206811193445,0.0209688972570006,0.4930846983276946,0.1576993442883679,3355.376789234743,1026.2719943958607,1.1594336378359935,0.5315589883744636,0.2109503049266093,0.0021899974673231,157,227,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Forebrain/Midbrain/Hindbrain,584.0015966429802
cell_700,1.4604697935504585,457.2731239591687,157.8131806916013,8919,5256.128153380424,4584.6128489741,0.0236076975234301,0.0178418969321786,1.2974943092887508,0.1391039084212626,1246.5842166088516,444.5673349320986,0.8190213581317453,0.4742430570140021,0.1896122380918208,0.000774198802264,119,133,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Forebrain/Midbrain/Hindbrain,372.5484902557701
cell_701,0.7779182169780117,1054.5584412271571,334.858178935501,47511,7333.150344130833,4648.259750373598,0.0192916372266612,0.0085242255080872,0.7872397775566554,0.3870960905024511,6155.820299734414,2575.1169255926243,0.5670025983982623,0.4101167242108611,0.1837666482567624,0.0003962164807653,325,257,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,835.6527924337367
cell_702,1.3161160975450594,627.0365799264592,186.4242473499625,17727,3719.8807468832856,4624.902070288261,0.0272826778288206,0.0189658129640328,0.120740166189154,0.1798299733074294,2036.5249055435693,1059.625480473902,1.2873477031847298,0.3155206638157642,0.1746573241957167,0.0001483018634723,149,185,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Forebrain/Midbrain/Hindbrain,521.2991330794756
cell_703,0.775722929054477,882.4335495461293,248.9196657558418,32711,4053.5319922961694,4682.29311240867,0.0138506567609932,0.0078746614736725,0.7073344541052544,0.2750705523744736,2815.643132929174,2735.1737148678308,1.2981707734060957,0.0144968606004861,0.1696926675368226,0.0005656081910469,235,245,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,3,Forebrain/Midbrain/Hindbrain,718.4499697899734
cell_704,0.5784935287115224,1063.8132752230963,410.2499238269277,27405,7123.785878489327,4680.129246487867,0.0083546299524114,0.0004437482890797,0.8563817146464475,0.8991295266240875,8626.338408872456,613.6426071434289,0.7407678760560531,0.8671766519693521,0.3371640582381275,0.0006534926301247,309,283,Forebrain/Midbrain/Hindbrain,0.9999999999999998,4.0,0.9999999999999998,0,Forebrain/Midbrain/Hindbrain,866.2415444743801
cell_705,1.372608746432105,539.0660171779822,159.2388143638353,12075,5341.4089440993785,4652.125548654244,0.0518847036540078,0.03144386768402,0.2328899161927416,0.2453040492806271,1249.1138006150857,916.3621664472284,1.432220617035309,0.1536621228908249,0.1793354838146844,0.0020566448943744,137,143,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Forebrain/Midbrain/Hindbrain,461.0628020575583
cell_706,0.3430498858779025,843.469083452062,301.4249491996308,23251,4845.947916218657,4716.61210270526,0.0075112490378349,5.606981020193826e-05,1.3299155414005166,0.9851810631141876,4818.718569017919,893.0793958369077,1.4217553047119906,0.6872860695241322,0.2456581637286493,0.0011985006023959,161,301,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Forebrain/Midbrain/Hindbrain,689.2998968022472
cell_707,0.2970016744492357,803.2792206135786,280.94483444263574,29469,4417.2458176388745,4723.930944382232,0.0158389415531171,0.0131148176043131,1.0116930282322854,0.0940853287475416,5282.874137384413,1109.3550447677444,1.5317494639432483,0.6529051092644826,0.2169136781754439,0.0004069888045293,147,279,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Forebrain/Midbrain/Hindbrain,698.7013603139671
cell_708,0.6894464171241785,757.7178207935912,237.9936973955403,21819,6981.934689949127,4700.04299005454,0.0086061626647423,0.0083829715009751,1.4304935895974271,0.0131372889041926,3955.9189654911393,825.8727577091145,0.9842069284192008,0.6545760227480621,0.2191572355836772,0.0001200195402644,191,227,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,619.4051638751214
cell_709,0.4200192467743081,1022.7888886054566,316.3178780910115,30817,5741.6843300775545,4672.6440600967,0.0210709323698863,0.0061559254092173,0.1456245096922445,0.5478049315009874,5273.418389591175,1587.0218173788492,0.2994813880133066,0.5373411123774602,0.2226186912084247,0.0002257591006576,291,201,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,789.153151965606
cell_710,2.221397431060804,508.651803615609,187.1710447692164,10303,5542.701252062506,4652.21391827623,0.073268690660529,0.0439559621168725,0.8845667026971771,0.2500560065579255,1526.401205734921,493.2950941745793,0.2255742983816537,0.5115155737061228,0.19602992331452,0.0010303892126842,187,93,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,1,Forebrain/Midbrain/Hindbrain,444.09782162223974
cell_711,0.6495788717852528,734.9066376115481,233.4823333787805,25041,6278.996166287289,4704.314484245837,0.0160907061672565,0.0068989680777621,1.1202685670940007,0.3998202841645721,3330.3733073254366,1298.1885739304084,1.2609016335844214,0.439053162846263,0.1848393387347088,0.0005393308937954,165,233,Low quality,0.6005020620405236,4.0,1.0,0,Other,628.2873667540503
cell_712,0.3068815323530709,720.2264427649427,259.12352266824405,15239,6724.566113262025,4673.862720650961,0.0217819357636498,0.0112686545953894,0.0749022971963091,0.3180966226034437,3023.4787524872327,642.9144460487819,0.3871417520485882,0.6492932365762097,0.2405927684582987,0.002708186464971,253,135,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,591.1721953258279
cell_713,1.5339837501961957,540.8355697996826,156.69716015295236,13177,6875.888441982242,4679.884647491842,0.0448443684490907,0.0280816393447092,0.126881821417285,0.2298594097153715,1370.1802500490878,896.6966319347857,1.239099399642058,0.2088704604459725,0.1720328513306423,0.0006415795607811,149,155,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,444.5106526095712
cell_714,3.0769931415758847,378.5746391493337,119.05040949110592,6805,6407.255106539309,4668.218809698751,0.132098504136058,0.0756642669155209,0.2060406483751119,0.2716282466531348,670.6150375901997,475.1507709926541,0.5703618633412756,0.17059704970539,0.1683711695198903,0.0003946839131576,117,91,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,336.08207727640894
cell_715,0.7038934439627946,698.4335495461293,205.54804791094463,22281,3441.601768322786,4715.671244558143,0.0149085816374264,0.0023386235062368,0.3658184065590041,0.7288113074835085,1922.29074136416,1796.7124612172558,0.6101399477967687,0.0337666501765145,0.166913657492097,0.0003440430661327,205,185,Forebrain/Midbrain/Hindbrain,0.9999999999999998,6.0,0.9999999999999998,1,Forebrain/Midbrain/Hindbrain,581.0348592762255
cell_716,0.2525148260545943,854.611219075793,291.0549776245031,24533,4304.793706436229,4782.596095055639,0.0080293526298463,0.0012302146887463,1.3563874201973964,0.7342824677615085,3896.9327193376303,1260.130406011087,1.544003590770886,0.511299212213588,0.2102092334956474,0.0023192172041879,173,283,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Forebrain/Midbrain/Hindbrain,712.6515809518914
cell_717,0.872251691815201,577.0365799264594,178.16004041310725,15323,6572.782353325067,4728.169353259806,0.0239172251508666,0.0093361695032602,0.1946808290852693,0.4384832225180623,1407.6460413502691,1240.9233430150568,0.555754788330149,0.0629482086893351,0.1728492713153642,0.0013710861006888,171,147,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Forebrain/Midbrain/Hindbrain,477.2972197139069
cell_718,2.298278745548638,609.048773235279,178.2638493918495,15823,3668.6026670037286,4750.425267016369,0.0298867270724195,0.0165429487321215,0.8992480264977996,0.2873976203597116,1644.9066681943527,1077.4533359577872,0.791464169555742,0.208441694475046,0.172050812371367,0.00056950282266,173,169,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,1,Forebrain/Midbrain/Hindbrain,502.32886189195466
