,cell_1,cell_2,tension,relative_adhesion,log_tension,log_adhesion
1215,cell_480,cell_497,79.89871131791313,1.63203968967862e-17,4.380759723955216,-38.65411600499656
1216,cell_480,cell_502,116.87889685655256,1.1996412934082949e-18,4.761138329141167,-41.26450908394476
1217,cell_481,cell_486,525.464961829888,3.964460926330249e-17,6.264283512223258,-37.76657669310548
1218,cell_481,cell_495,591.046586364113,8.087076838654198e-17,6.381894840634683,-37.0536792453273
1219,cell_482,cell_497,103.46512861532528,1.625017525128162e-17,4.6392346343435324,-38.65842798048098
1220,cell_483,cell_485,239.2620953618146,1.1998383637119236e-17,5.477559584381475,-38.961759730084
1221,cell_483,cell_499,121.31958835386632,1.8737029924056064e-17,4.798428289753845,-38.51602989822077
1222,cell_483,cell_502,134.91273102187478,4.1047579055986974e-19,4.9046281325330225,-42.33697000121522
1223,cell_484,cell_489,213.54438194000204,6.171797618953118e-17,5.363844689004174,-37.32395643712453
1224,cell_484,cell_505,117.41596250978698,4.045991626206878e-17,4.765722865014943,-37.7462199118027
1225,cell_485,cell_493,121.47862269416484,5.306275597458231e-17,4.79973830239649,-37.47505638581249
1226,cell_485,cell_499,230.5199876633845,3.726317047793071e-17,5.440337573051999,-37.82852622168102
1227,cell_486,cell_495,229.942295855508,1.0105296153304747e-16,5.437828389860893,-36.83088692287198
1228,cell_487,cell_498,17.95755875223448,3.678658741812202e-17,2.888011126699431,-37.84139836748776
1229,cell_487,cell_500,260.6694401809329,1.216498769716773e-17,5.563253091900902,-38.94796970898808
1230,cell_487,cell_512,28.402058602365216,2.0841376587200306e-17,3.3464616285389526,-38.409591404141196
1231,cell_488,cell_501,429.61660142288383,4.7759322869630826e-17,6.062893186356015,-37.58035738268053
1232,cell_488,cell_524,236.84204296254504,2.6275182220072218e-17,5.467393433544904,-38.177906822041685
1233,cell_489,cell_490,164.9714733641221,8.502375248346651e-17,5.1057725702513155,-37.00360101545691
1234,cell_489,cell_505,92.21913530522316,8.721417774392717e-17,4.524167650300239,-36.97816476738751
1235,cell_489,cell_511,121.61374713985698,2.5806286493227597e-16,4.800850015279138,-35.893328456123896
1236,cell_489,cell_523,142.00176816965984,5.528436480205087e-17,4.955839509422749,-37.43404153948149
1237,cell_490,cell_504,9.09229037825016,1.5314088026965398e-16,2.2074268432552815,-36.415173390087666
1238,cell_490,cell_511,130.59045651904242,3.6399433203256593e-16,4.872066140045506,-35.54939337771642
1239,cell_490,cell_528,57.08271384379992,4.3652544385288277e-17,4.0445013360439495,-37.670270102692335
1240,cell_491,cell_518,139.16636440077338,1.4675600741936377e-16,4.935670083649951,-36.45776027960434
1241,cell_492,cell_495,451.0284310133455,6.898467186604005e-17,6.111530377456644,-37.21264734084282
1242,cell_492,cell_513,257.140319391949,6.628554008959717e-17,5.549621925748934,-37.252559898684
1243,cell_493,cell_496,147.82046323962086,4.528492035713984e-17,4.995998451160657,-37.63355758077034
1244,cell_493,cell_499,241.7182393638125,1.8307969857137624e-17,5.487772747683166,-38.53919519753398
1245,cell_493,cell_515,153.36273856638277,5.016721703507819e-17,5.032805955687908,-37.53116990763328
1246,cell_493,cell_516,258.710620960066,3.9850609211322854e-17,5.555710143471263,-37.76139398116184
1247,cell_494,cell_507,161.62090335967466,5.772460050171094e-17,5.085253490194919,-37.39084823939148
1248,cell_494,cell_514,76.75665014670223,8.642301707227292e-17,4.340640029576254,-36.987277632261886
1249,cell_495,cell_513,416.1444539389692,2.086088516865456e-17,6.031032445031255,-38.4086557914403
1250,cell_496,cell_506,73.83166242436963,4.0192963543522797e-17,4.301787669739821,-37.75283972981925
1251,cell_496,cell_515,77.84260821360557,1.340922022562398e-16,4.354688944685424,-36.54800403401894
1252,cell_497,cell_502,68.88523522419183,3.3472027169947823e-18,4.23244186222822,-40.23840668672307
1253,cell_497,cell_503,98.79181679699492,1.280247670628327e-17,4.593014775382217,-38.896893029006165
1254,cell_497,cell_517,120.87276364264358,1.1480256848409777e-17,4.794738452197081,-39.00590290969683
1255,cell_497,cell_525,23.197109621772444,1.8176055214352147e-17,3.144027685642446,-38.546426593597246
1256,cell_498,cell_510,12.64380413808171,1.266603080270893e-16,2.5371673037305222,-36.60502291088669
1257,cell_498,cell_512,21.40562957899017,4.803378316445337e-17,3.0636539518712165,-37.5746270946211
1258,cell_499,cell_502,71.00764280019044,5.4204371959275e-18,4.262787516321105,-39.75635519823913
1259,cell_499,cell_516,235.22644744911668,9.279602542045718e-17,5.460548656340223,-36.916127864538815
1260,cell_499,cell_529,267.62818911863855,1.957674345249948e-18,5.589598663209285,-40.77477446371429
1261,cell_500,cell_503,151.6195026254158,5.1187792344180186e-18,5.02137411022056,-39.81361569404827
1262,cell_500,cell_512,263.34448941981617,2.028222725968951e-17,5.573463020780969,-38.436786675771735
1263,cell_500,cell_517,183.5329728347656,1.2377458796717075e-17,5.212394339825422,-38.93065469453064
1264,cell_500,cell_526,335.00769825196824,4.4977768156634454e-18,5.814153511417655,-39.94294844015867
1265,cell_501,cell_518,51.08184386344415,1.1065676047683603e-16,3.9334291280743905,-36.74009851141457
1266,cell_501,cell_524,306.59245790666427,1.4299442110750638e-16,5.725519367004897,-36.483726057628175
1267,cell_501,cell_549,28.59273844776176,1.7994242207793765e-16,3.353152785159726,-36.25389475151907
1268,cell_501,cell_554,168.89344188680033,1.2697482788523582e-17,5.129267994680993,-38.905127905701676
1269,cell_501,cell_568,219.01350343491336,8.693564471054095e-17,5.389133387435783,-36.981363544933885
1270,cell_502,cell_529,213.4646989150505,1.0002279045423998e-18,5.363471474337559,-41.446303795316716
1271,cell_503,cell_517,71.5802122534307,7.934208434244107e-18,4.270818670595158,-39.37534808112936
1272,cell_504,cell_509,60.35384186016033,5.534714014801645e-17,4.100224605172037,-37.43290668458223
1273,cell_504,cell_522,8.947221918979984,6.266363450737597e-17,2.191343083988709,-37.3087503864222
1274,cell_504,cell_528,53.15825550807983,2.182368680900479e-17,3.973273417431495,-38.363535743095156
1275,cell_505,cell_523,153.49144814849123,8.832098964120843e-18,5.03364485308758,-39.268138979244135
1276,cell_505,cell_530,65.01823677867282,4.1925125536782986e-17,4.174667796370142,-37.71064637187001
1277,cell_505,cell_541,123.96410694944625,6.737824253984043e-18,4.81999206361827,-39.53879461206488
1278,cell_505,cell_542,82.95923480987422,2.9187937005439383e-19,4.4183493402754825,-42.67794635221478
1279,cell_506,cell_515,42.64014939024874,3.630949758443614e-17,3.7527962833751087,-37.85445232539965
1280,cell_506,cell_532,140.59373427039205,2.2581522961093577e-18,4.945874414161588,-40.631984763092895
1281,cell_506,cell_534,201.2216530084976,2.754105996184671e-17,5.304407051761569,-38.130853693248476
1282,cell_507,cell_513,279.0328995212209,2.495324085988998e-17,5.631329694300315,-38.22952796594684
1283,cell_507,cell_514,125.3955006014004,1.1172203919392462e-16,4.831472747183497,-36.73051768026201
1284,cell_508,cell_519,133.53902298047015,1.0453113970934866e-16,4.894393742096759,-36.79704665922819
1285,cell_508,cell_531,40.9595133726758,1.92025574598836e-16,3.712584100110771,-36.18890310969991
1286,cell_508,cell_539,110.65534636706604,6.105393955807173e-17,4.706420383152349,-37.334773945392335
1287,cell_509,cell_514,161.78011023289625,1.3010430929754525e-17,5.086238068964875,-38.88078025895351
1288,cell_509,cell_521,128.9679447515823,9.822018483612114e-17,4.859563883185031,-36.859319931425205
1289,cell_509,cell_522,59.04862038336902,8.981172396797326e-17,4.078361178837316,-36.94881615067019
1290,cell_510,cell_512,15.805150970907448,7.38558505997806e-17,2.7603358977198686,-37.14441644530755
1291,cell_511,cell_523,25.42030448235776,1.3716077480674725e-16,3.235548243752426,-36.52537789738764
1292,cell_511,cell_528,157.92776223058743,2.9830691642363385e-17,5.062137727406458,-38.05099388950142
1293,cell_511,cell_535,253.32804714857025,2.594431359519127e-17,5.534685277875757,-38.190579217572974
1294,cell_511,cell_537,121.62206988503168,8.993347240585589e-17,4.800918448828766,-36.947461472392746
1295,cell_512,cell_526,107.0505098071848,2.374383424111577e-17,4.673300777352094,-38.27920878801731
1296,cell_513,cell_514,154.33864533137142,6.814049150446173e-17,5.039149183819572,-37.224960048529844
1297,cell_513,cell_536,197.682800855185,3.0852035374493006e-17,5.286663730212037,-38.01732894923502
1298,cell_514,cell_521,171.5499395382212,1.0279590157735335e-16,5.144874416860334,-36.813786189591085
1299,cell_514,cell_536,49.018135338016535,5.72260052265401e-17,3.8921903385763206,-37.39952324199545
1300,cell_514,cell_538,32.87648008141377,2.6081120786018364e-17,3.492757510972363,-38.18531996283375
1301,cell_514,cell_540,190.87019951001244,7.055826432279295e-17,5.2515936133077314,-37.19009286109671
1302,cell_515,cell_516,121.64697017818636,9.43298873946057e-17,4.801123162862538,-36.89973359497071
1303,cell_515,cell_527,100.21326275393442,6.030828845851766e-17,4.607300542705297,-37.347062125898816
1304,cell_515,cell_532,133.1561561242188,6.698812431116388e-17,4.891522545695244,-37.24201631929944
1305,cell_516,cell_527,111.76275204719948,3.7272164783609936e-17,4.716378339262557,-37.828284878278154
1306,cell_516,cell_529,306.6471694054031,9.125733943500661e-18,5.725697801327948,-39.23543334549431
1307,cell_516,cell_533,86.00115125531904,1.3884415584251954e-16,4.454360682853663,-36.513179550744795
1308,cell_517,cell_525,111.60529193090024,2.387701705915637e-17,4.714968467558643,-38.273615306941466
1309,cell_517,cell_526,201.6666643951072,2.0826375169030974e-17,5.306616158098801,-38.4103114534928
1310,cell_518,cell_549,38.84730123960078,9.751106410778654e-17,3.659638608238629,-36.86656582429858
1311,cell_519,cell_520,76.4798353850551,1.1435432533685084e-16,4.337027116348767,-36.707229928718746
1312,cell_519,cell_539,137.43883230144365,5.696942097782035e-17,4.923178962139344,-37.4040170240853
1313,cell_520,cell_530,5.01925222502575,5.2372402213418e-17,1.6132809634499035,-37.48815189662444
1314,cell_520,cell_539,101.21972017389857,8.274039897598882e-18,4.617293601248408,-39.3334087838204
1315,cell_520,cell_550,14.16684161271186,2.5259608796313665e-17,2.6509041363186134,-38.217325044172206
1316,cell_520,cell_557,101.42297781767782,3.678089957235791e-17,4.61929967118291,-37.841552996822216
1317,cell_520,cell_572,60.16547944895224,4.4204031500229216e-17,4.097098756759766,-37.65771567855616
1318,cell_520,cell_579,68.00123725366937,1.3035635736833304e-17,4.219525899917484,-38.87884485617127
1319,cell_521,cell_522,120.03250123232418,8.915720892386264e-18,4.78776254971324,-39.25871556298814
1320,cell_521,cell_540,334.16437003425534,3.7293480627012674e-17,5.811632997773552,-37.82771314463685
1321,cell_521,cell_548,259.3368207890791,3.986704065670382e-18,5.5581276831926605,-40.06356683306145
1322,cell_522,cell_528,45.587780335225006,1.3776703702367648e-16,3.8196397055038815,-36.52096755275499
1323,cell_522,cell_546,39.52693933059682,4.3547037982693675e-17,3.676982447814596,-37.67268998708204
1324,cell_522,cell_548,111.64329289297667,1.2234121167443247e-17,4.715308903870689,-38.9423028089656
1325,cell_523,cell_537,120.65841985958632,2.1587482468714784e-16,4.792963577117038,-36.07183294952985
1326,cell_523,cell_541,191.49949723069383,6.697405996402934e-17,5.254885183190068,-37.24222629418544
1327,cell_523,cell_562,125.55212257233764,4.1351577454330083e-17,4.8327209916521445,-37.7244211043157
1328,cell_523,cell_567,236.85637610090748,3.0045161508539226e-17,5.467453949425009,-38.04383004056674
1329,cell_524,cell_554,311.2028878724163,1.472677345275934e-17,5.740445072056862,-38.75686451338932
1330,cell_525,cell_526,98.91864295617911,1.747427744884533e-17,4.594297723960036,-38.58580173433335
1331,cell_525,cell_529,144.07458870712227,4.972907460594659e-18,4.9703311426049455,-39.842527002699605
1332,cell_525,cell_544,75.21480424451954,1.1365884302843342e-17,4.320348076534149,-39.015915410302206
1333,cell_525,cell_551,65.81552361164789,1.700494756008393e-17,4.186855731655918,-38.61302733923237
1334,cell_526,cell_551,122.67966594780238,5.502474284662025e-18,4.809576616286706,-39.74133381287699
1335,cell_526,cell_553,120.98702074937486,2.7294396843485783e-17,4.795683273309183,-38.13985023659566
1336,cell_526,cell_559,95.43830187562298,7.678138882393749e-17,4.558479985045694,-37.10556939612823
1337,cell_527,cell_532,230.84225219028767,9.355745096024241e-18,5.441734586294425,-39.21054107051594
1338,cell_527,cell_533,90.31897421423946,5.421568024542379e-17,4.503347562538643,-37.45356150386628
1339,cell_527,cell_547,49.624925104587554,4.4852872282079836e-17,3.904493229778761,-37.64314404547474
1340,cell_528,cell_535,174.40310845003023,1.1392239093963182e-16,5.1613693349974055,-36.71101423856639
1341,cell_528,cell_546,35.31087437659585,5.90947207063435e-17,3.564190972493962,-37.36739008162062
1342,cell_529,cell_533,270.837271430308,2.2200206345455305e-17,5.601518166095821,-38.34643009021745
1343,cell_529,cell_544,157.02497330999077,1.0699050669691479e-17,5.056404858367437,-39.076376658819775
1344,cell_529,cell_545,174.57017316781614,3.187546932155004e-17,5.1623267993039805,-37.98469494670929
1345,cell_529,cell_560,246.70338803415285,7.500073527655618e-18,5.508186756858734,-39.4316188497112
1346,cell_530,cell_542,20.76848568179609,7.284282362381065e-18,3.0334367263131417,-39.460812748036744
1347,cell_530,cell_550,11.775856342185396,5.794547388979347e-17,2.466051362709103,-37.38702921087098
1348,cell_531,cell_539,132.0202670761911,3.534841376169799e-17,4.882955449256541,-37.88127815492767
1349,cell_531,cell_573,122.36425462112103,7.896260350413475e-17,4.807002290017856,-37.077557306867725
1350,cell_532,cell_534,100.48941623642972,4.182991016775656e-17,4.610052410873228,-37.71292003599645
1351,cell_532,cell_543,120.09524595070066,2.7180392441855286e-17,4.788285144211715,-38.144035826648036
1352,cell_532,cell_547,198.188659324134,3.127555687187068e-17,5.289219401914425,-38.00369481204303
1353,cell_532,cell_563,289.64383903558723,2.5364050303130377e-17,5.668652026940401,-38.2131988448079
1354,cell_532,cell_565,273.0355635797499,1.1298915177015481e-17,5.609602056223515,-39.02182495481705
1355,cell_533,cell_545,107.12555549680349,1.3485124653933124e-16,4.674001562405582,-36.54235938045414
1356,cell_533,cell_547,120.27434377800331,8.249101221366457e-18,4.789775331557358,-39.33642742234561
1357,cell_533,cell_558,194.706556945496,2.114289543739938e-17,5.271493588983644,-38.39522773795731
1358,cell_534,cell_543,44.16238319172941,4.2835798373024274e-17,3.78787336771668,-37.689157510316804
1359,cell_535,cell_537,237.958365028479,1.1879573607694833e-16,5.472095721513108,-36.669126159216574
1360,cell_535,cell_546,166.38210314721115,7.216187640585516e-17,5.114286969400991,-37.167619795069456
1361,cell_535,cell_562,119.9089180092721,5.3386664443077254e-17,4.786732437993714,-37.468970688644674
1362,cell_535,cell_569,164.95540035657314,6.10836590006362e-17,5.1056751364934625,-37.33428729028364
1363,cell_536,cell_538,72.75849822020332,1.238138338328371e-17,4.287145713252788,-38.93033766947987
1364,cell_536,cell_556,101.95335794427832,6.322710841535867e-17,4.624515433646055,-37.29979853408169
1365,cell_536,cell_566,196.4775757294676,1.3809177485997352e-17,5.280548306372212,-38.82119826755039
1366,cell_537,cell_562,128.3929443777925,7.391623474189613e-17,4.855095439417317,-37.14359918478995
1367,cell_538,cell_540,185.110723660141,2.2191918167460225e-17,5.220954152315911,-38.346803497806405
1368,cell_538,cell_566,200.04788810174563,9.73943835699626e-18,5.2985567783954615,-39.17034822145373
1369,cell_539,cell_557,0.6007630122997588,9.5398472570575e-17,-0.5095547445089844,-36.88846910635738
1370,cell_539,cell_573,93.4766461033953,2.4634628898081325e-17,4.537711630800609,-38.24237854202167
1371,cell_540,cell_548,294.934712696588,2.042377269040627e-17,5.686754018953586,-38.42983212354915
1372,cell_540,cell_561,200.7747787580101,5.617396631517345e-17,5.302183776133987,-37.41807825714474
1373,cell_540,cell_566,275.5534176195785,3.043507033602682e-17,5.618781503154084,-38.03093610092523
1374,cell_540,cell_575,322.0069243258912,1.4108796326003587e-18,5.774573049430873,-41.10231831111002
1375,cell_541,cell_542,71.87791651744854,1.5109809966145178e-17,4.274969075928332,-38.73118747438182
1376,cell_541,cell_567,101.07464292787624,4.3999408624284965e-17,4.615859282776357,-37.66235548042204
1377,cell_542,cell_550,12.65329273732598,2.6162659006742157e-17,2.5379174767433375,-38.18219850848061
1378,cell_542,cell_567,84.31344944714881,6.976104790273423e-18,4.434541394953036,-39.50404096585748
1379,cell_542,cell_578,37.77619437861894,1.5988237862609414e-17,3.6316791258884464,-38.67467835558315
1380,cell_542,cell_579,67.11668426606275,2.849922655253459e-18,4.206432660850269,-40.39923981848808
1381,cell_543,cell_552,255.25538505578265,1.7109961586753464e-17,5.542264554004535,-38.60687083106702
1382,cell_543,cell_565,314.48691101971303,1.6091641502064146e-17,5.750942456895135,-38.6682316980758
1383,cell_544,cell_551,40.1353941317382,1.9131711616620282e-17,3.69225859168577,-38.49518442154086
1384,cell_544,cell_560,107.34898067844112,2.9915109239214174e-17,4.6760850289694265,-38.048167995404
1385,cell_545,cell_558,98.9183490555404,1.255429307158628e-16,4.594294752820658,-36.61388389639889
1386,cell_545,cell_560,207.35760918944115,5.643004364495991e-17,5.3344448833397315,-37.41352996847667
1387,cell_545,cell_570,104.9426971493423,3.5937744219739636e-17,4.653414459751629,-37.86474355967863
1388,cell_546,cell_548,104.25295221851216,4.0884381531344855e-17,4.646820178920748,-37.73578355342412
1389,cell_546,cell_569,11.05143492263482,1.4961961091010668e-16,2.4025602767850587,-36.43843552797255
1390,cell_546,cell_576,64.09640431281602,3.057823734355037e-17,4.160388267389374,-38.02624311587889
1391,cell_546,cell_588,154.3636899907261,1.1687017244343501e-17,5.039311441480392,-38.988053085427914
1392,cell_547,cell_558,145.94183472451587,6.838111585381981e-17,4.983208150031205,-37.221434971391005
1393,cell_547,cell_563,222.11072295598004,2.623932941861998e-17,5.403176009590778,-38.179272265836325
1394,cell_548,cell_561,127.04944952513638,2.4426069583136425e-17,4.844576377014846,-38.250880686415634
1395,cell_548,cell_576,107.09794387040772,8.595156893313898e-18,4.673743779047265,-39.295332781203214
1396,cell_549,cell_568,240.78988629988703,8.23245099726379e-17,5.483924712136872,-37.03586279799991
1397,cell_550,cell_579,65.90702004027861,9.049831281215269e-17,4.188244961484152,-36.94120046632036
1398,cell_551,cell_553,3.876846461437316,3.4547068671577414e-17,1.3550220554896657,-37.904208970358766
1399,cell_551,cell_560,118.11202115274584,2.456047969688559e-17,4.771633505938146,-38.24539303917247
1400,cell_551,cell_580,99.77666579505518,2.4332589439375338e-17,4.6029343463108905,-38.254715092864416
1401,cell_551,cell_584,145.6331570681391,1.931729617983041e-18,4.981090836953042,-40.788115897180454
1402,cell_552,cell_564,148.2158711556224,1.6626591920789245e-17,4.998669799945925,-38.635528337301146
1403,cell_552,cell_565,125.85893697186984,7.532253447057192e-18,4.835161731947354,-39.42733741429373
1404,cell_553,cell_580,99.887696485794,1.1068333109036803e-17,4.6040465197695415,-39.042443515832964
1405,cell_554,cell_568,215.1836444659914,2.4549746230518327e-17,5.371491823847281,-38.24583015654815
1406,cell_555,cell_559,225.74662678340368,6.621832036442981e-17,5.41941324991925,-37.25357450657094
1407,cell_555,cell_585,166.00923928839796,2.1647042811634062e-17,5.112043445171517,-38.371662819460326
1408,cell_556,cell_566,256.2939867286103,6.338748068026094e-18,5.546325171247778,-39.59985039055361
1409,cell_556,cell_574,161.04246329155797,3.491060830475636e-17,5.081668077361831,-37.8937409279848
1410,cell_557,cell_572,61.07327773846106,1.083168256883827e-16,4.112074417621536,-36.76147117010302
1411,cell_557,cell_573,93.4041658052426,8.912344169037471e-17,4.53693594600936,-36.9565092798512
1412,cell_557,cell_598,75.53383040531737,3.967307098346065e-17,4.324580640733587,-37.76585902911704
1413,cell_558,cell_563,171.14700206370574,5.347317665125931e-17,5.1425228483968715,-37.46735151672383
1414,cell_558,cell_570,54.85151493120286,2.1586545455170578e-16,4.004629805869506,-36.07187635588267
1415,cell_558,cell_581,161.53713111569596,7.378439333649725e-18,5.084735030265608,-39.44796953004907
1416,cell_558,cell_602,252.00695221876109,1.2879124243845249e-17,5.529456675300564,-38.89092394901855
1417,cell_558,cell_605,266.842191993237,4.2420493071400285e-18,5.586657442442701,-40.00148519425824
1418,cell_559,cell_585,224.6118603608101,3.647600143041507e-17,5.4143738475032235,-37.84987712460617
1419,cell_559,cell_587,211.06093434969043,2.874197329645862e-17,5.352146880171885,-38.088173135318556
1420,cell_560,cell_570,203.4642313098608,8.18329075900477e-17,5.315490221914618,-37.0418522179055
1421,cell_560,cell_584,116.62379224124112,8.037745152089052e-17,4.75895330319741,-37.05979799076267
1422,cell_560,cell_589,146.53829649098162,2.4113424313785884e-17,4.987286803790369,-38.26376296300902
1423,cell_561,cell_575,140.17750354956735,8.594045803246966e-18,4.942909502021941,-39.29546205887689
1424,cell_561,cell_576,67.0099286398091,1.0071366859832987e-17,4.204840797065979,-39.13683524054115
1425,cell_561,cell_583,14.273348974155082,2.7224318467816788e-17,2.6583940903000487,-38.14242103870883
1426,cell_562,cell_567,217.41114209583176,3.1098103783551886e-17,5.381790224964553,-38.00938482815645
1427,cell_562,cell_569,50.4997248790085,1.4693402898637835e-17,3.9219678883260483,-38.759133063246686
1428,cell_562,cell_577,164.26531152706187,7.811075653387887e-17,5.101482873884837,-37.088403898824254
1429,cell_562,cell_582,132.50008002768757,4.128209192215546e-17,4.886583249408642,-37.72610287759472
1430,cell_563,cell_565,200.5039659866705,4.05252659992302e-18,5.30083402703314,-40.04719113545619
1431,cell_563,cell_571,102.8448812218213,1.1936670789065074e-17,4.633221845505266,-38.96691643319474
1432,cell_563,cell_581,65.54686511248131,3.3552365547793675e-18,4.1827653846950925,-40.2360093978238
1433,cell_564,cell_565,117.50673036696622,3.6307083345734103e-17,4.766495611662655,-37.85451881816678
1434,cell_564,cell_586,171.6103330367644,4.455951096676824e-17,5.145226401072922,-37.649706053047474
1435,cell_565,cell_571,173.29612371278375,9.176331360926986e-18,5.155001828974484,-39.229904183021276
1436,cell_565,cell_586,223.89789382362068,9.049000782959184e-18,5.411190116787891,-39.24387733299944
1437,cell_566,cell_574,142.15911050527262,3.9748275090103675e-17,4.956946926829582,-37.76396522769368
1438,cell_566,cell_575,165.852544476085,1.4021585073931162e-17,5.111099107307843,-38.80593374062195
1439,cell_566,cell_592,161.99800413459653,7.971987314877295e-18,5.0875840149996785,-39.370597862753115
1440,cell_566,cell_595,171.37072705311712,1.9627200080390414e-19,5.143829204256494,-43.074785496488694
1441,cell_567,cell_578,85.18976648075201,3.393754828433e-17,4.444881314893016,-37.92200965345699
1442,cell_567,cell_582,146.70377523591358,7.138917609511988e-17,4.988415419213951,-37.17838541134546
1443,cell_569,cell_577,105.4045702146348,1.2268639021886708e-16,4.657805995837375,-36.63690024748958
1444,cell_570,cell_589,229.04256519641345,2.3248238926080066e-17,5.433907860501913,-38.300302289843096
1445,cell_570,cell_602,243.3882986635203,1.0662384797513802e-17,5.4946581048847465,-39.07980956558696
1446,cell_571,cell_581,136.5285562243392,3.510992859417859e-20,4.916533795853808,-44.79580299647115
1447,cell_571,cell_586,319.54157817816383,2.695928839039096e-19,5.766887400493669,-42.75737396920034
1448,cell_571,cell_590,124.06312296314182,4.170095717706504e-18,4.820790492234277,-40.018592684459094
1449,cell_571,cell_594,322.4202940326879,5.273368715471897e-18,5.775855955402923,-39.78386229060957
1450,cell_572,cell_579,118.46790662725186,1.1905208028549095e-17,4.774642093744305,-38.969555720058025
1451,cell_572,cell_598,54.84224605613247,6.847607608307728e-17,4.004460810385915,-37.22004724388976
1452,cell_572,cell_604,128.02499120051598,2.3577201146231074e-17,4.852225488616067,-38.28625148191713
1453,cell_572,cell_626,175.64027310028894,8.53689832721883e-18,5.168438000578945,-39.30213392559718
1454,cell_572,cell_629,363.1739331654961,2.424077278384336e-17,5.894881874232766,-38.25849563267829
1455,cell_572,cell_632,213.1943346996192,7.622112521972765e-18,5.362204119235154,-39.415478108761775
1456,cell_573,cell_598,25.026623725494463,5.4417366709585363e-17,3.219940207232043,-37.44984832999246
1457,cell_574,cell_591,74.38837094526167,9.73416583123963e-18,4.309299625123054,-39.17088972633742
1458,cell_574,cell_592,47.928000753418864,2.6575769365284598e-17,3.8696999005014296,-38.16653179936762
1459,cell_575,cell_583,137.59061136518744,7.169683595665235e-18,4.924282691813729,-39.47667014917199
1460,cell_575,cell_595,156.6740185755237,8.686704810288896e-18,5.0541673320127645,-39.284737999819896
1461,cell_575,cell_597,167.72418969434855,2.646800226453837e-18,5.122320902281214,-40.47318022517947
1462,cell_576,cell_583,66.9450667521546,2.687378653095182e-19,4.203872383868192,-42.76055052678916
1463,cell_576,cell_588,140.52451592752908,4.302562353985938e-18,4.945381964139484,-39.98732093239319
1464,cell_576,cell_606,100.28538260336131,7.106850726511686e-18,4.6080199475911385,-39.48547246399572
1465,cell_577,cell_582,189.08269556555848,5.0065845828072976e-17,5.2421844620406715,-37.53319261827729
1466,cell_577,cell_593,352.0063439400668,3.392120314690007e-17,5.863649197992701,-37.922491393465506
1467,cell_578,cell_579,41.44756087520739,9.496110235730339e-17,3.724429034860904,-36.89306431500985
1468,cell_579,cell_599,179.02725168938588,5.445423710447766e-18,5.187538038327584,-39.75175610410793
1469,cell_579,cell_604,16.442323688559693,9.026386636165145e-17,2.7998587232263263,-36.94379444458543
1470,cell_580,cell_584,133.0665110990344,1.1933415755526052e-16,4.890849086673083,-36.66460406929642
1471,cell_580,cell_587,89.31071616575893,7.85885799079608e-17,4.49212148253901,-37.08230527880568
1472,cell_580,cell_608,207.00803415934183,1.3776738853847257e-17,5.332757604876159,-38.82355009423631
1473,cell_580,cell_615,193.7497311765464,2.1154994658571497e-17,5.266567280756604,-38.39465564221094
1474,cell_581,cell_590,160.7462279837105,1.811197784706394e-18,5.079826897733309,-40.85254328797506
1475,cell_581,cell_605,190.5400452095756,3.493213563213233e-18,5.249862383549392,-40.195709569595515
1476,cell_582,cell_593,230.0405673503173,2.5764487866833797e-17,5.4382556731540985,-38.19753456939795
1477,cell_582,cell_596,299.9305049305814,6.115373330872074e-18,5.703550797589746,-39.635725854961976
1478,cell_582,cell_601,28.27803550847168,1.6425990067703165e-17,3.342085372861331,-38.64766683324424
1479,cell_583,cell_597,112.44412425254971,7.992447265498492e-18,4.722456424950761,-39.36803466996104
1480,cell_584,cell_589,155.66590315780724,2.1293428030910842e-17,5.047712064220925,-38.3881331919364
1481,cell_584,cell_608,250.2532532715605,2.270401794431753e-17,5.522473418196985,-38.323989763116145
1482,cell_585,cell_587,24.046039930341315,6.722463593080556e-17,3.179970323132779,-37.238491887434144
1483,cell_585,cell_600,107.9254036481593,9.922881863458287e-19,4.6814402815147815,-41.45427337735081
1484,cell_585,cell_609,56.58316043637598,2.4409835338810222e-17,4.0357114221496975,-38.251545535155515
1485,cell_585,cell_615,131.66969715762522,1.263374390243587e-17,4.880296492355166,-38.91016035212708
1486,cell_585,cell_627,44.2870956644328,1.762072380620498e-17,3.790693340360081,-38.57745597555625
1487,cell_586,cell_594,314.22834776072136,3.798987706097374e-17,5.750119943778243,-37.80921194278766
1488,cell_586,cell_614,217.4842035973637,7.670922794797868e-18,5.382126220752703,-39.40909475352141
1489,cell_587,cell_615,116.90040569032912,3.492832633368856e-17,4.7613223388768695,-37.89323353108924
1490,cell_588,cell_606,170.35996771256788,4.747467461776993e-18,5.13791365553027,-39.88892036397146
1491,cell_588,cell_613,237.5388534230806,2.206396847055433e-18,5.470331203455101,-40.65517087483647
1492,cell_588,cell_621,207.75854076373136,6.408418981606758e-19,5.336376543666616,-41.89150417511239
1493,cell_589,cell_602,249.8838364502745,2.394824625043744e-18,5.52099615567813,-40.57322167116252
1494,cell_589,cell_608,227.70807188217063,5.414466595696755e-19,5.428064422077605,-42.06004239623566
1495,cell_589,cell_610,206.53691406961843,2.492864508486178e-17,5.330479157053002,-38.23051412661642
