source_gene,target_gene,ab_vs_aa_pval,ab_vs_aa_stat,ab_vs_bb_pval,ab_vs_bb_stat,ba_vs_aa_pval,ba_vs_aa_stat,ba_vs_bb_pval,ba_vs_bb_stat,ab_likelihood,ba_likelihood,ab_type,ba_type,ab_rank,ba_rank,ab_likelihood_abs,ba_likelihood_abs,ab_rank_abs,ba_rank_abs
Efna2,Epha1,0.7725193561446235,-0.2890810481348183,0.00018571778344427252,3.7376912876779116,0.3569969928766181,0.9211023510911701,3.968004833347295e-06,4.613051212925095,0.2890810481348183,0.9211023510911701,inconsistent,positive,190.5,107.0,0.2890810481348183,0.9211023510911701,190.5,107.0
Col1a1,Cd44,0.7868562317593895,-0.27039520091697833,0.21956378195827642,1.2276888811189048,0.2516165786343445,-1.146431685188652,0.8698303881403202,0.16387393296359132,0.27039520091697833,0.16387393296359132,inconsistent,inconsistent,195.5,218.0,0.27039520091697833,0.16387393296359132,195.5,218.0
Efnb3,Ephb6,0.3547063926951324,-0.9254990210247794,0.0998528534295946,-1.6455674101760627,0.004996276269797754,-2.8072737526096043,0.0004441381969543773,-3.5123646298529736,0.9254990210247794,2.8072737526096043,negative,negative,95.0,3.0,0.9254990210247794,2.8072737526096043,95.0,3.0
Efnb3,Ephb4,0.2809073468858658,1.0782833012177062,0.6297615579542883,-0.4820624861345644,0.6753748680861058,0.4187828111762957,0.13697362940819788,-1.4871559416445912,0.4820624861345644,0.4187828111762957,inconsistent,inconsistent,160.0,173.0,0.4820624861345644,0.4187828111762957,160.0,173.0
Efnb3,Ephb1,0.14286901748232403,1.4651902553753338,0.2740170412027614,1.093858502531972,0.014636478709713291,-2.4412509806366214,0.0043339697759592535,-2.8527720496745186,1.093858502531972,2.4412509806366214,positive,negative,82.0,11.0,1.093858502531972,2.4412509806366214,82.0,11.0
Efnb3,Ephb2,0.002683651710826278,3.00182639717182,2.3553006267904665e-07,5.168856968893276,0.4514921440105256,0.7529297261306104,0.00029744271921786856,3.617517070171278,3.00182639717182,0.7529297261306104,positive,positive,4.0,122.0,3.00182639717182,0.7529297261306104,4.0,122.0
Cxcl5,Ackr1,0.16877281823611112,1.3761576892197434,0.39793422308761917,0.8453163708705251,0.03529951476115148,-2.104905730715502,0.012596400635079469,-2.4949806293706778,0.8453163708705251,2.104905730715502,positive,negative,107.0,15.0,0.8453163708705251,2.104905730715502,107.0,15.0
Efnb2,Epha4,0.46079318785022916,-0.7375413813629774,0.023985375077258727,2.25736342657347,0.2516165786343445,-1.146431685188652,0.1931105746033046,1.3014321509525208,0.7375413813629774,1.146431685188652,inconsistent,inconsistent,121.0,85.0,0.7375413813629774,1.146431685188652,121.0,85.0
Jag1,Notch4,0.9342987681224508,0.08243756125517632,7.44382208017722e-06,4.480586450446192,9.390846638593786e-06,-4.4307441255948765,0.9140879689519484,0.10788367253436427,0.08243756125517632,0.10788367253436427,positive,inconsistent,226.0,230.0,0.08243756125517632,0.10788367253436427,226.0,230.0
Sema6a,Plxna2,0.0830268850895748,-1.7333871213255074,0.6220214797052499,-0.49298741499880383,0.008366680351886471,-2.63690279268224,0.1575344218693312,-1.413412671810975,0.49298741499880383,1.413412671810975,negative,negative,158.0,60.0,0.49298741499880383,1.413412671810975,158.0,60.0
Thbs1,Cd47,0.013517752574573109,-2.4698293352050826,0.04940016754747656,-1.9651215794550658,0.9570473378124748,0.0538592066867152,0.7462022586052443,0.32365101760309284,1.9651215794550658,0.0538592066867152,negative,positive,27.0,235.0,1.9651215794550658,0.0538592066867152,27.0,235.0
Thbs1,Sdc1,0.002156578851218149,-3.0677764461759613,0.02201330579323637,-2.2901382131661885,0.7708376540623658,-0.291279383101623,0.8494496823334766,0.18982063901615992,2.2901382131661885,0.18982063901615992,negative,inconsistent,21.0,215.0,2.2901382131661885,0.18982063901615992,21.0,215.0
Thbs1,Sdc4,0.011361380691661501,-2.531382714275614,0.005733572332103062,-2.7626413865445434,0.7574234133366573,-0.3088660628360606,0.55981381459467,-0.583118078128779,2.531382714275614,0.3088660628360606,negative,negative,13.0,192.0,2.531382714275614,0.3088660628360606,13.0,192.0
Wnt5a,Fzd1,0.46213059827921166,-0.7353430463961728,0.012026424591218022,2.5113680226670367,0.5743377539776213,0.5616745840186014,9.998005202191884e-05,3.8906402917772636,0.7353430463961728,0.5616745840186014,inconsistent,positive,122.0,147.0,0.7353430463961728,0.5616745840186014,122.0,147.0
Wnt5a,Fzd9,0.6818136710228354,-0.40998947130907687,0.30252198666409136,1.0310401615625953,0.8751022412739966,0.15718095012653618,0.20750214652984866,1.2604636677116232,0.40998947130907687,0.15718095012653618,inconsistent,positive,170.0,219.0,0.40998947130907687,0.15718095012653618,170.0,219.0
Wnt5a,Fzd7,0.5374768504811207,0.6166329581887189,0.051001706068084164,1.9514654183747664,0.030613363662573428,-2.1620624398524244,0.22787956564464062,-1.205839023390426,0.6166329581887189,1.205839023390426,positive,negative,137.0,81.0,0.6166329581887189,1.205839023390426,137.0,81.0
Wnt5a,Fzd8,0.004779026018075241,2.821562929893835,0.00829706476561102,2.63973593682185,0.28882779586913065,1.0606966214832687,0.42277474018370764,0.8016166554135674,2.63973593682185,0.8016166554135674,positive,positive,11.0,118.0,2.63973593682185,0.8016166554135674,11.0,118.0
Fgf10,Fgfr1,0.04123552068369878,-2.0411540166781657,0.017623218084958182,2.373440795756014,0.17393431966434614,-1.359670176968708,0.005338644032026073,2.785856860381052,2.0411540166781657,1.359670176968708,inconsistent,inconsistent,26.0,68.0,2.0411540166781657,1.359670176968708,26.0,68.0
Sema3c,Plxnd1,0.5698519254407579,-0.5682695889190155,0.08358818868782107,1.7302356088739181,0.0007426084129861862,3.373345006561815,8.972722336718612e-08,5.346387062937167,0.5682695889190155,3.373345006561815,inconsistent,positive,149.0,0.0,0.5682695889190155,3.373345006561815,149.0,0.0
Fgf18,Fgfr1,0.3668356572779711,-0.9024165038733301,0.8730566759628235,0.15977708463950152,0.0033974675416063656,2.9292813432672653,0.00014599875834183577,3.7977783964312284,0.15977708463950152,2.9292813432672653,inconsistent,positive,217.0,1.0,0.15977708463950152,2.9292813432672653,217.0,1.0
Fgf18,Fgfr3,0.6826201650032194,-0.40889030382567454,0.0001389280452951815,-3.810068941403498,0.5528128364493818,-0.5935504410372695,1.916712611942835e-05,-4.274378418133673,0.40889030382567454,0.5935504410372695,negative,negative,171.0,141.0,0.40889030382567454,0.5935504410372695,171.0,141.0
Fgf15,Fgfr2,0.7507433092214311,0.3176594027032794,7.945464224921621e-07,-4.936702230528188,0.3942946867716254,0.851854799636822,1.4808940433112683e-06,-4.813796780805495,0.3176594027032794,0.851854799636822,inconsistent,inconsistent,188.0,113.0,0.3176594027032794,0.851854799636822,188.0,113.0
Fgf15,Fgfr1,0.9133471791182088,0.10881758085683274,0.03042587920544295,-2.164501531227435,0.08864099656250697,1.7026104317902415,0.6104895307549797,-0.509374808295163,0.10881758085683274,0.509374808295163,inconsistent,inconsistent,222.0,162.0,0.10881758085683274,0.509374808295163,222.0,162.0
Fgf15,Fgfr3,0.7143480833276772,-0.36602277197298283,3.789407907201165e-06,-4.622610525681305,0.14803577650786473,-1.4465044081574938,3.3934649486532856e-08,-5.519820308656967,0.36602277197298283,1.4465044081574938,negative,negative,177.0,57.0,0.36602277197298283,1.4465044081574938,177.0,57.0
Col1a2,Cd44,0.42296198712666155,0.8012930954003138,0.12513131574355058,-1.5335868893176086,0.3882218829735973,0.8628464744708455,0.11285724905351988,-1.5854803014227459,0.8012930954003138,0.8628464744708455,inconsistent,inconsistent,113.5,112.0,0.8012930954003138,0.8628464744708455,113.5,112.0
Fgf8,Fgfr1,0.2908311981068926,-1.0562999515496592,2.4309213542881956e-05,4.221119389920506,0.5004450449005241,0.6737896673256412,5.829268708120542e-07,4.996789339281505,1.0562999515496592,0.6737896673256412,inconsistent,positive,87.0,131.0,1.0562999515496592,0.6737896673256412,87.0,131.0
Fgf8,Fgfr3,0.5848691937788706,-0.5462862392509684,0.030635885907507817,-2.1617702990113754,0.1653962220983647,-1.3871493640537669,0.00028664851734625153,-3.6270763829274877,0.5462862392509684,1.3871493640537669,negative,negative,152.0,63.0,0.5462862392509684,1.3871493640537669,152.0,63.0
Sema6d,Plxna1,0.13210325745597404,1.5058594522612208,0.007590107488699341,-2.669779491198508,0.012552849120779221,2.496209354806739,0.031488406672978,-2.150845370147136,1.5058594522612208,2.150845370147136,inconsistent,inconsistent,47.0,14.0,1.5058594522612208,2.150845370147136,47.0,14.0
Efna5,Ephb2,0.060616993622405975,1.876278894167813,0.004601921141863358,2.8336534241620996,0.24087132328094418,1.1728117047903084,0.0372909319999522,2.0825645647456397,1.876278894167813,1.1728117047903084,positive,positive,32.0,82.5,1.876278894167813,1.1728117047903084,32.0,82.5
Fgf3,Fgfr1,0.01939091928631815,-2.3379292371968003,9.930913690438399e-07,4.89300251507123,0.009824540617247584,-2.5819444185121223,1.9049999918730972e-05,4.275744034241703,2.3379292371968003,2.5819444185121223,inconsistent,inconsistent,18.0,7.0,2.3379292371968003,2.5819444185121223,18.0,7.0
Ptn,Sdc1,0.00011174015736496657,-3.8635737041592635,0.012693687160974599,-2.492249397154618,0.06789287249920448,-1.825717189931305,0.7524144508946973,-0.31545732095491325,2.492249397154618,0.31545732095491325,negative,negative,14.0,191.0,2.492249397154618,0.31545732095491325,14.0,191.0
Ptn,Sdc3,0.3798162998830331,-0.8782348192384783,0.057131522558039896,-1.902303238485689,0.8785683947711892,-0.15278428019292678,0.22162201670825643,-1.222226416686785,0.8782348192384783,0.15278428019292678,negative,negative,101.0,223.0,0.8782348192384783,0.15278428019292678,101.0,223.0
Ptn,Ptprz1,0.04123552068369878,-2.0411540166781657,0.3495579674167596,0.9354470340005003,0.00040283407332861133,-3.5382201290721675,0.2236940389311627,-1.2167639522546654,0.9354470340005003,1.2167639522546654,inconsistent,negative,94.0,79.0,0.9354470340005003,1.2167639522546654,94.0,79.0
