,cell_1,cell_2,tension,type,distance_to_boundary,relative_adhesion,Cdh1,Cdh2,Cdh3,Cdh4,Cdh15,Cdh6,Cdh7,Cdh8,Cdh9,Cdh10,Cdh11,Cdh12,Cdh18,Cdh20,Cdh22,Cdh24,Cdh13,log_tension,log_adhesion
637,cell_418,cell_463,151.98709590701665,Hindbrain_awayfrom_boundary,4,2.5278954945559743e-17,0.0,2.505820719098723e-17,0.0,2.4362592509747343e-20,0.0,4.129162595451347e-22,0.0,0.0,0,5.258213232325164e-22,3.5368621656983365e-20,0,0,1.005301078084461e-19,9.378855244245354e-22,4.01381186485928e-22,5.820842830364665e-20,5.023795621893887,-38.21655944464746
642,cell_421,cell_432,80.90559773428448,Hindbrain_awayfrom_boundary,1,4.7776518036408863e-17,0.0,4.589781515869227e-17,0.0,4.707079062806771e-19,4.978189251231115e-22,0.0,0.0,0.0,0,8.013626803583781e-23,1.898830175948451e-19,0,0,1.265582274394892e-19,5.089486059341669e-19,5.66604078227756e-20,5.253667574514777e-19,4.393283014925147,-37.579997409568854
643,cell_421,cell_440,79.42598168840473,Hindbrain_awayfrom_boundary,2,2.905499667555076e-17,0.0,2.828016994868937e-17,0.0,2.216509939140549e-19,6.220547720210455e-24,3.0839079380373897e-21,0.0,0.0,0,5.205032386709595e-23,7.355361598692608e-20,0,0,5.163200447519248e-20,1.7451744525258804e-19,3.299528719477123e-20,2.1733520122823703e-19,4.37482554002134,-38.077341202784936
644,cell_422,cell_444,178.80254153795963,Midbrain_awayfrom_boundary,3,1.2915188330118421e-16,0.0,1.266260347958883e-16,0.0,1.1125561504762034e-18,1.5176498589040985e-19,0.0,0.0,1.073884911159554e-20,0,0.0,4.0277342916790393e-19,0,0,9.86499356048472e-21,2.847088018726935e-19,0.0,5.5344129521662835e-19,5.186282077056509,-36.58554257217944
645,cell_422,cell_458,121.31114562909596,Midbrain_awayfrom_boundary,4,9.528035268860427e-17,0.0,9.065855356133451e-17,0.0,1.5052923649251177e-18,9.614766608372697e-20,5.905124583182533e-24,0.0,0.0,0,1.9683644562081417e-23,4.968079345742837e-19,0,0,7.892467191648146e-19,9.84809626300658e-19,5.775298699293642e-19,1.719393575226632e-19,4.798358696552397,-36.88970804725099
646,cell_422,cell_489,161.9347382663456,Midbrain_awayfrom_boundary,4,7.953093204015292e-18,0.0,7.467421564146045e-18,0.0,1.4424310528715177e-19,6.046866785639805e-22,9.668867611213669e-24,0.0,0.0,0,1.8024015423129015e-25,5.1220051012881594e-20,0,0,6.813246453985477e-20,6.878763669462739e-20,1.1586366231185022e-19,3.681018423655485e-20,5.087193403858697,-39.372970738633384
656,cell_427,cell_435,86.17332376068629,Hindbrain_awayfrom_boundary,5,1.0871691601003007e-17,0.0,1.0525358274195215e-17,0.0,1.0182835647630053e-19,0.0,6.672961077723802e-20,0.0,0.0,0,8.089967746999645e-21,1.1063014760102183e-20,0,0,4.958633813044112e-20,0.0,1.970064544838619e-21,1.0706597437187297e-19,4.456360660640624,-39.06036936379997
661,cell_429,cell_438,18.87900577958856,Midbrain_awayfrom_boundary,2,1.132468876675917e-16,0.0,1.0464007357908444e-16,0.0,1.351503339659873e-18,3.687842695966201e-20,1.2602223247583042e-18,0.0,4.615189270289796e-24,0,9.522967419231463e-23,1.0576463745345009e-19,0,0,7.135757660291701e-24,5.500591223676899e-18,2.9407408320688023e-19,5.767307217106853e-20,2.9380504993513497,-36.71696139187119
662,cell_429,cell_445,100.3234413195538,Midbrain_awayfrom_boundary,1,5.693282394314605e-17,0.0,5.5467379425168e-17,0.0,4.567479671883627e-19,1.3775347015043052e-20,5.3728584560249895e-20,0.0,0.0,0,9.90939573391194e-24,9.970020815233422e-20,0,0,1.7318516818098265e-21,5.373228179257366e-19,1.9945701864350203e-19,1.0297081341527352e-19,4.608399379720841,-37.40465962838093
663,cell_429,cell_469,259.025576724992,Midbrain_awayfrom_boundary,2,2.0132723235312688e-17,0.0,1.8869061304288716e-17,0.0,3.134722280182266e-21,7.399878028432525e-21,0.0,0.0,1.5521040037229985e-24,0,0.0,7.236446675392673e-20,0,0,4.576941188631685e-22,1.1600600494254893e-18,1.0856269488419631e-20,9.387298824654142e-21,5.556926808657843,-38.444185160961126
664,cell_429,cell_470,95.89180464569964,Midbrain_awayfrom_boundary,1,2.5400023692812807e-17,0.0,2.4685231421450498e-17,0.0,2.2213482964157717e-19,6.818258023817059e-21,2.653278716809632e-20,0.0,0.0,0,4.9134547992988255e-24,4.8880481549312983e-20,0,0,8.22216114634795e-22,2.627474429666916e-19,9.653038829396726e-20,5.0320954149412115e-20,4.563220520945736,-38.21178156708086
665,cell_429,cell_481,256.794891083762,Midbrain_awayfrom_boundary,2,5.405623146085006e-19,0.0,5.306710562243299e-19,0.0,1.1414391717997796e-21,3.743291210577899e-23,7.859604350266699e-21,0.0,1.4684349687603318e-26,0,0.0,8.010331442843506e-22,0,0,5.241263172076115e-26,4.178522044036715e-23,6.293201959836362e-24,3.603286332561649e-24,5.54827767708427,-42.06167703176863
666,cell_431,cell_440,140.18915602139583,Hindbrain_awayfrom_boundary,2,3.578220427928195e-17,0.0,3.4296435227125164e-17,0.0,1.7794444793155498e-19,1.2802895499674697e-24,2.448872474360053e-20,0.0,0.0,0,2.7727987985634705e-21,1.3350974130259798e-19,0,0,3.680357964144367e-19,4.539188801630298e-19,1.6459874845083892e-19,1.604986340626075e-19,4.942992625114059,-37.86908099124585
667,cell_431,cell_463,156.77444752546674,Hindbrain_awayfrom_boundary,3,2.1698283509140965e-17,0.0,2.146780472266202e-17,0.0,3.48314147676543e-20,0.0,1.8465888761650362e-22,0.0,0.0,0,2.149129351600673e-22,3.1040067143362335e-20,0,0,9.225289330315087e-20,1.3986571123125774e-21,4.730586011357004e-22,7.008312372855371e-20,5.054808132426491,-38.3692985174363
668,cell_431,cell_473,213.9980209368034,Hindbrain_awayfrom_boundary,3,3.809670484695346e-17,0.0,3.759834598835381e-17,0.0,8.911305630131283e-20,5.4799663605028396e-24,2.3120493484445697e-21,0.0,0.0,0,9.72389678761781e-21,3.7971446267963245e-20,0,0,1.4679574603523884e-19,4.226934104516856e-21,1.1521810899639438e-19,9.299214079179401e-20,5.365966767020226,-37.80640388245698
669,cell_432,cell_440,105.64962347807293,Hindbrain_awayfrom_boundary,1,9.331522145728198e-18,0.0,8.701592891896063e-18,0.0,1.3163835021431366e-19,1.2577232982702788e-23,0.0,0.0,0.0,0,1.5078061018917167e-21,7.740397818708324e-20,0,0,1.5153314259004772e-19,1.2880090254989066e-19,4.615326536636549e-20,9.287923158955945e-20,4.660128180194597,-39.21313352703183
670,cell_432,cell_460,19.17672478669632,Hindbrain_awayfrom_boundary,1,9.014443563083967e-17,4.772621173437084e-23,8.570325684871373e-17,0.0,1.2486872720854684e-18,6.696177393327188e-23,0.0,0.0,2.3307409534177848e-23,0,1.6414581418856414e-22,6.53572833729395e-19,0,0,1.334343061075691e-18,1.092621568063624e-19,3.8946595646330813e-19,7.0554536075631095e-19,2.9536972929706025,-36.94511844960005
671,cell_432,cell_467,215.5628491898756,Hindbrain_awayfrom_boundary,1,7.567698896393778e-18,0.0,7.295213162979305e-18,0.0,7.861834715209892e-20,1.0381676519380868e-23,0.0,0.0,1.407538610407911e-22,0,9.137810563609894e-23,5.2215489315819866e-20,0,0,6.67462830197387e-20,3.0913218830153474e-20,2.745777680311907e-20,1.6292104650346797e-20,5.373252510596592,-39.42264262935206
672,cell_432,cell_484,146.5125029103016,Hindbrain_awayfrom_boundary,1,2.581466891834569e-17,0.0,2.4093739313724556e-17,0.0,5.807706005087594e-19,9.224546507785148e-23,0.0,0.0,4.4827929523374195e-21,0,0.0,3.6769413289137715e-19,0,0,4.951787702124682e-19,0.0,1.3364474691455273e-19,1.3906631567655663e-19,4.987110768913143,-38.195588780809224
675,cell_435,cell_452,200.7951990206872,Hindbrain_awayfrom_boundary,5,2.6463890965598408e-18,0.0,2.6046351810492895e-18,0.0,8.651714498566577e-21,1.1054954444674924e-22,4.6095746604762364e-23,8.172245837953334e-24,0.0,0,3.943646375533819e-23,8.791681654630005e-23,0,0,8.335281834198166e-21,1.1861774990105915e-20,6.195436248308613e-22,1.1993429745658352e-20,5.302285478272217,-40.47333556815692
676,cell_435,cell_462,218.96775783077337,Hindbrain_awayfrom_boundary,5,1.4080460529728443e-18,1.4811870274680626e-24,1.3875813037004467e-18,0.0,2.207930718837329e-21,4.120012131578835e-22,1.5752895654393633e-21,2.602809826476803e-26,1.2983218030466811e-26,0,2.995402177281376e-23,3.025769322681578e-21,0,0,4.005926920237651e-21,2.345070705523164e-21,1.428454264703155e-21,5.4328323417007e-21,5.388924494460891,-41.10432870861457
677,cell_435,cell_463,223.4196957151765,Hindbrain_awayfrom_boundary,4,1.937574634128162e-18,0.0,1.911392608401465e-18,0.0,6.554308805580105e-21,0.0,2.1431980801364425e-23,0.0,1.1265716051228585e-23,0,1.004953985413725e-22,2.488935556554468e-21,0,0,6.3702681477718015e-21,6.943623854414104e-23,4.9360565157625614e-23,1.0516523317694787e-20,5.40905204620093,-40.785094671549025
682,cell_438,cell_444,261.37279840219696,Midbrain_awayfrom_boundary,3,5.580453764096847e-17,0.0,5.4565855068690025e-17,0.0,6.098212868140277e-19,3.4422651363136127e-20,0.0,0.0,5.719542347505942e-22,0,0.0,4.4849245987724575e-20,0,0,1.0839119908232788e-23,3.841800931753024e-19,0.0,1.6482650158358282e-19,5.565947734574909,-37.42467648808121
683,cell_438,cell_469,275.6950140728901,Midbrain_awayfrom_boundary,2,9.05877867013608e-18,0.0,8.471252062458163e-18,0.0,1.4986686542128852e-21,3.592413737919039e-21,0.0,0.0,7.543908149350421e-25,0,0.0,3.5069308458336085e-20,0,0,2.2245648347310707e-22,5.373639551380629e-19,5.225706016316869e-21,4.553344798780434e-21,5.61929523325574,-39.242797367545634
685,cell_440,cell_460,106.19605414950853,Hindbrain_awayfrom_boundary,2,1.885953651506748e-17,0.0,1.8185532559506733e-17,0.0,2.0131816582974068e-19,2.865149007029851e-25,9.41060746845267e-21,0.0,0.0,0,3.6507903831446673e-23,8.668051822877118e-20,0,0,1.860514144796686e-19,1.2896464616946144e-20,7.763876062495459e-20,9.997122989348202e-20,4.665286953216528,-38.509512972012416
686,cell_440,cell_473,201.9225589983882,Hindbrain_awayfrom_boundary,2,4.73839212572475e-18,0.0,4.650676649330477e-18,0.0,2.4865300924378938e-20,5.389628154527527e-25,3.0070928834834577e-22,0.0,0.0,0,2.7517846828722826e-21,6.831371015653671e-21,0,0,1.9725842552162505e-20,3.3156385662566997e-22,1.5068355483799627e-20,1.7840009627617015e-20,5.307884252600535,-39.89083380971403
687,cell_440,cell_474,174.58568677393012,Hindbrain_awayfrom_boundary,2,2.2407432265082162e-17,0.0,2.2010906791713905e-17,0.0,1.124769206753996e-19,2.427664167963316e-24,1.3550167222499804e-21,0.0,0.0,0,1.2424253620862936e-20,3.080544491457848e-20,0,0,8.920492728928871e-20,1.4936032439791043e-21,6.821226656548805e-20,8.055061267224062e-20,5.16241566280538,-38.33713897251615
688,cell_440,cell_482,253.1484539524251,Hindbrain_awayfrom_boundary,2,5.992350627814942e-18,0.0,5.829700589864595e-18,0.0,3.336973443985992e-21,1.6894800681855887e-25,1.9098127104790064e-22,0.0,0.0,0,1.7639852814449774e-23,1.2090846586693414e-20,0,0,2.858576821905777e-20,5.478203564946899e-20,8.576538769396328e-21,5.50690852098749e-20,5.5339760911581815,-39.65604791339942
689,cell_440,cell_483,256.1609412879839,Hindbrain_awayfrom_boundary,2,1.6587733659951266e-17,0.0,1.6132779961038118e-17,0.0,9.353535206482451e-21,4.736183631064963e-25,5.353557771857641e-22,0.0,0.0,0,4.945039779616416e-23,3.387991283569004e-20,0,0,8.003628948389467e-20,1.529412661614989e-19,2.4028283799652747e-20,1.5412913163257825e-19,5.545805923851209,-38.637868187825724
694,cell_444,cell_469,125.77204320949728,Midbrain_awayfrom_boundary,2,2.8679272311137633e-17,0.0,2.827093502321256e-17,0.0,3.8012859808583495e-21,1.846300468981461e-20,0.0,0.0,5.141605299167422e-22,0,0.0,8.201927516324041e-20,0,0,1.8584024479240158e-21,2.2998814232331075e-19,0.0,7.169301679000397e-20,4.8344710875301695,-38.09035703117724
695,cell_444,cell_489,104.42557305288608,Midbrain_awayfrom_boundary,3,7.584792458617289e-18,0.0,7.298528389147814e-18,0.0,1.3347124057376443e-19,4.704095182917886e-22,0.0,0.0,0.0,0,0.0,8.906380939783982e-21,0,0,4.167216643933613e-22,2.778050558643982e-20,0.0,1.152188111868025e-19,4.648474598066397,-39.420386423547455
696,cell_444,cell_505,40.54250787487828,Midbrain_awayfrom_boundary,2,4.3104898799959226e-17,0.0,4.2220939507962126e-17,0.0,1.7638028154516225e-19,2.17413033206725e-20,0.0,0.0,1.8014229788879285e-22,0,0.0,7.368600644870542e-20,0,0,1.739223233045177e-21,2.0374901110013951e-19,0.0,4.0648332405148853e-19,3.702351000848983,-37.68289502199012
697,cell_444,cell_522,108.63368704571414,Midbrain_awayfrom_boundary,3,1.2579314914137676e-17,0.0,1.2357874946611436e-17,0.0,5.2898961597214014e-20,1.135048385568334e-21,0.0,0.0,0.0,0,0.0,2.6166126922362955e-20,0,0,4.512726972555913e-23,7.918103397588774e-22,0.0,1.404028930116101e-19,4.687981553190794,-38.91447788243907
699,cell_445,cell_470,61.47979826517891,Midbrain_awayfrom_boundary,1,3.513190751838443e-17,9.258031731015157e-21,3.373078479386606e-17,0.0,2.0329334653520331e-19,6.983394338718365e-21,3.1112974371329395e-21,0.0,0.0,0,1.4034965985558108e-24,1.2613682653859388e-19,0,0,5.555823377870525e-19,7.229356139196195e-20,1.7811894739326354e-19,2.4634357786882197e-19,4.118708637356926,-37.887421910245365
716,cell_452,cell_462,213.3747502417697,Hindbrain_awayfrom_boundary,5,4.722072318607322e-18,0.0,4.693936314077135e-18,0.0,2.630438875444406e-21,1.9878137258151712e-22,8.903243471035463e-23,1.8207271569119095e-23,0.0,0,1.7138573047850293e-24,1.7330106691945448e-22,0,0,7.950400824717894e-21,6.122581003977326e-21,2.0126199753598969e-22,1.0750285825425683e-20,5.363050010600831,-39.89428392009745
725,cell_457,cell_458,232.7395467425225,Midbrain_awayfrom_boundary,5,1.2786153995520344e-17,0.0,1.1611150584218148e-17,0.0,4.1049571240714783e-19,1.7058155118673762e-20,0.0,0.0,0.0,0,2.1340138261379918e-23,1.508918374260729e-20,0,0,4.724058043848726e-22,7.16408638919319e-19,2.7923031905347623e-22,1.51787448527473e-20,5.449920003193814,-38.898168807547584
727,cell_458,cell_479,76.78470801163853,Midbrain_awayfrom_boundary,5,2.506455739912553e-17,0.0,2.4455564162794313e-17,0.0,1.1833510854020796e-19,1.3023028178310205e-20,0.0,0.0,0.0,0,5.1591888679016996e-24,3.9260416286382e-21,0,0,1.2408419512329596e-21,4.389743536341334e-19,6.20128733393461e-22,3.286857447643639e-20,4.341005505895926,-38.22507688145712
728,cell_458,cell_489,114.207759310099,Midbrain_awayfrom_boundary,4,3.498389335009698e-18,0.0,3.226845552566223e-18,0.0,1.103822053078374e-19,1.8252578659751157e-22,1.158434585568598e-23,0.0,0.0,0,2.3974371570856397e-24,6.7256910623699656e-21,0,0,2.032497910693779e-20,5.839068503562032e-20,5.359679401810642e-20,2.192692034299268e-20,4.738019239835816,-40.194229001314596
729,cell_458,cell_495,70.16410764207262,Midbrain_awayfrom_boundary,5,1.4326082107480057e-17,0.0,1.3995569470442302e-17,0.0,2.3719396886372186e-19,4.205948280337273e-22,0.0,0.0,0.0,0,0.0,4.8081070949240256e-20,0,0,2.645002775103733e-22,2.7148376618453174e-20,6.603493572755511e-22,1.6743776143518798e-20,4.250836893129958,-38.78444987435582
730,cell_458,cell_506,96.29894621408545,Midbrain_awayfrom_boundary,4,2.1603071788568557e-17,0.0,2.050110084421473e-17,0.0,3.64675056284962e-19,4.555848422514467e-21,2.9175591332277554e-22,0.0,0.0,0,3.2862512674151325e-23,4.467399923250332e-20,0,0,1.8578730136114837e-19,3.9957793676582073e-19,5.243602589478972e-20,4.994015796609342e-20,4.567457376003662,-38.3736961568802
731,cell_458,cell_507,81.15238104600664,Midbrain_awayfrom_boundary,5,2.5481571952472794e-17,0.0,2.382475803577564e-17,0.0,5.342771304043893e-19,6.940896914762032e-21,1.386638018498462e-23,0.0,0.0,0,3.26598010681083e-23,3.7220042909003395e-20,0,0,3.0861073401310156e-19,6.523396226222138e-19,8.447367019366607e-20,3.290529345877001e-20,4.396328634824135,-38.208576151509696
735,cell_460,cell_482,267.7798541975008,Hindbrain_awayfrom_boundary,2,1.990825443214041e-17,0.0,1.9593141708546534e-17,0.0,1.0792403766390861e-20,3.067127299867024e-25,4.503521495779416e-22,0.0,0.0,0,6.548205336949586e-25,3.4813505716367894e-20,0,0,8.584496215066707e-20,1.5886203086422434e-20,2.4681005528304073e-20,1.426433296628784e-19,5.590165203382943,-38.45539723258134
736,cell_460,cell_484,140.230163891435,Hindbrain_awayfrom_boundary,2,3.149577452990369e-17,0.0,3.012718419318672e-17,0.0,5.319450290250379e-19,1.2598466900397633e-24,1.0756267597852823e-21,0.0,1.4188201361086096e-22,0,0.0,2.467470364261696e-19,0,0,3.641542403499615e-19,0.0,1.347676802447111e-19,8.975758205100224e-20,4.943285100470923,-37.99667827896688
737,cell_460,cell_494,125.74582659690547,Hindbrain_awayfrom_boundary,2,2.1817752056302167e-17,0.0,2.100900454548809e-17,0.0,3.230729961456969e-19,6.426250502115955e-23,4.13950588586327e-20,0.0,0.0,0,0.0,1.4954124974590093e-19,0,0,1.429877642229128e-20,3.3351240690118575e-20,8.897324258756558e-20,1.5805068385885228e-19,4.834262620332932,-38.36380772096268
739,cell_461,cell_475,307.4005744965185,heterotypic,0,2.9703071045399855e-17,0.0,2.855836642842495e-17,0.0,2.4554979442414114e-19,1.1585212230814989e-23,7.071528461950807e-23,0.0,0.0,0,2.286440883680855e-25,2.104596016591373e-19,0,0,3.411908684409771e-19,1.4491197163757544e-19,1.0712933580955331e-19,9.538051586259537e-20,5.728151699991879,-38.055281231227795
740,cell_461,cell_491,345.5707055724883,heterotypic,0,8.738420747655176e-18,0.0,8.410958898691194e-18,0.0,7.02949723992198e-20,3.284571100646798e-24,2.0049701816435197e-23,0.0,0.0,0,6.482389289189994e-26,6.010337308270893e-20,0,0,9.760536512926e-20,4.179233769245489e-20,3.054339532358274e-20,2.7099006239944214e-20,5.845197269368738,-39.2788021930402
742,cell_462,cell_463,11.510822465063171,Hindbrain_awayfrom_boundary,4,2.8101155010261735e-17,0.0,2.792182676845526e-17,0.0,1.5878414338704605e-20,0.0,3.299591347645277e-22,0.0,1.0022863383996591e-23,0,3.481217948348227e-23,3.910837956539688e-20,0,0,4.842277583703861e-20,2.8576540547587493e-22,1.278149581041037e-22,7.51302975241229e-20,2.443287676745894,-38.11072099482982
743,cell_462,cell_500,15.292058747593318,Hindbrain_awayfrom_boundary,5,2.297262202878333e-18,0.0,2.2021683289501903e-18,0.0,6.001469418425954e-21,2.2119957526124528e-23,3.1438722068199767e-22,0.0,6.999152176908574e-26,0,1.208156536362889e-22,2.0539730329504277e-20,0,0,5.3894800076409515e-21,4.053476590597246e-20,5.355067615985059e-21,1.6815967827247866e-20,2.7273336575475113,-40.614813606557554
744,cell_463,cell_473,202.1114409648775,Hindbrain_awayfrom_boundary,3,3.258118843575094e-17,0.0,3.2365671146049425e-17,0.0,5.391156992533908e-20,0.0,2.5134249998284094e-23,0.0,3.204999897702619e-23,0,2.3624651298649647e-21,1.75948964623428e-20,0,0,5.481044986990983e-20,1.1435899096299857e-23,4.799886274698048e-22,8.62892995385254e-20,5.308819233222296,-37.96279659392101
745,cell_463,cell_497,205.4685917817128,Hindbrain_awayfrom_boundary,4,1.960142653660597e-17,0.0,1.938550208040548e-17,0.0,2.6154303092660747e-20,0.0,5.087889600507142e-22,0.0,2.859872026966033e-23,0,5.4797795971297994e-24,4.097218511109546e-20,0,0,3.782811784514274e-20,1.3936289187029645e-23,2.071548469411511e-24,1.1041097485402065e-19,5.325293184210172,-38.47092932782497
746,cell_463,cell_500,13.221574748417083,Hindbrain_awayfrom_boundary,4,8.95219137585644e-19,0.0,8.722687412452169e-19,0.0,5.26252904387119e-21,0.0,1.2641631176960197e-24,0.0,1.794409371457313e-23,0,1.1976049061108216e-22,4.9919934935727246e-21,0,0,2.5312854634291842e-21,3.543574324268774e-22,5.467594945138049e-23,9.616586210232282e-21,2.5818499459691973,-41.5572184181057
758,cell_467,cell_484,113.9383634887316,Hindbrain_awayfrom_boundary,1,1.8556915150408236e-17,0.0,1.796969973934602e-17,0.0,2.3448036680914507e-19,1.367649721756495e-24,2.2296536939007555e-23,0.0,5.999783641617425e-21,0,0.0,1.3803055773983143e-19,0,0,1.2763316874385158e-19,0.0,6.653003795571728e-20,1.4517831985390352e-20,4.7356576310276655,-38.525689169917634
760,cell_467,cell_503,96.99478217836678,Hindbrain_awayfrom_boundary,1,3.0828899834917273e-17,0.0,2.991402311488823e-17,0.0,2.7118956387252003e-19,6.095281350613944e-23,1.4081916598856209e-21,0.0,3.588353535425658e-23,0,9.24509723774826e-24,1.748112637585184e-19,0,0,1.9100187098476283e-19,1.7829975424321396e-19,9.760941593278792e-20,4.505781312560303e-22,4.574657185080943,-38.01807911751902
761,cell_467,cell_514,95.04893776069004,Hindbrain_awayfrom_boundary,1,9.835583362732733e-18,0.0,9.538393097530569e-18,0.0,8.82768298788039e-20,1.9941149321313175e-23,4.578318076770891e-22,0.0,1.1742381102621219e-23,0,3.025328388480476e-24,5.703742073688137e-20,0,0,6.212625560659555e-20,5.728570584086333e-20,3.18240693108998e-20,1.474431616319692e-22,4.554391893287457,-39.16052490884058
764,cell_469,cell_481,5.633866746394796,Midbrain_awayfrom_boundary,2,6.481502743052296e-18,0.0,6.4454339820921225e-18,0.0,1.667202138886317e-22,4.751048586453926e-22,0.0,0.0,3.12729893612469e-25,0,0.0,3.4598705758765954e-20,0,0,2.128845924142308e-22,5.633393197205597e-22,1.4624221059396376e-23,3.7069265784731817e-23,1.7287960174873607,-39.57757928562238
765,cell_469,cell_505,88.36544947504747,Midbrain_awayfrom_boundary,2,1.5456109359237056e-17,0.0,1.4602687035170536e-17,0.0,9.548059557929094e-22,4.976917264026622e-21,0.0,0.0,5.211689145025691e-25,0,0.0,1.2641287738152512e-19,0,0,7.845303065516541e-20,6.098786458504061e-19,8.131875936908593e-21,2.4613649853782638e-20,4.481481050202099,-38.70852732092769
766,cell_469,cell_511,285.29846211397404,Midbrain_awayfrom_boundary,1,9.733844521881845e-18,0.0,9.43108789328424e-18,0.0,9.240371869769498e-22,2.4328940288369505e-21,0.0,0.0,1.2438874225583566e-22,0,0.0,3.089919419904551e-20,0,0,4.0064659314765585e-21,2.5857588725917594e-19,4.657935045216079e-22,5.327967745314452e-21,5.65353586778773,-39.17092273529437
767,cell_470,cell_481,239.7587407557011,Midbrain_awayfrom_boundary,1,1.0388347357539863e-17,7.530980988052829e-24,1.0322676992490847e-17,0.0,1.6452823759182602e-20,6.140249728860705e-22,1.4638654103904118e-20,0.0,0.0,0,0.0,3.277680571549874e-20,0,0,5.3641809143908015e-22,1.8405270863356089e-22,1.814917136131745e-22,2.785630028707723e-22,5.479633170891266,-39.10584694230521
768,cell_470,cell_493,284.86017132261225,Midbrain_awayfrom_boundary,1,5.125470166734116e-18,0.0,4.9056686200158005e-18,0.0,4.7266730374190454e-20,2.2882104471414513e-24,1.392397956243163e-23,0.0,0.0,0,4.522805040076557e-26,4.0929589776784973e-20,0,0,6.467396976408313e-20,2.768828777529296e-20,2.06310382829983e-20,1.8595673326906514e-20,5.65199843293367,-39.812309413225634
769,cell_473,cell_474,57.05801306861389,Hindbrain_awayfrom_boundary,3,5.304072843378581e-17,0.0,5.251767624128244e-17,0.0,1.2334957856612238e-19,2.27539628711866e-23,2.8030730980450063e-22,0.0,2.352361373007943e-25,0,9.542584565048795e-20,1.9188907560842603e-20,0,0,7.799811297736808e-20,3.077564411679861e-23,1.0455549435976875e-19,1.0220018123585517e-19,4.044068523388208,-37.47547159444086
770,cell_473,cell_497,303.7833401703429,Hindbrain_awayfrom_boundary,3,1.1066701660944365e-17,0.0,1.096040526649027e-17,0.0,2.1490088480331497e-20,4.4009895060163924e-24,2.04634210347938e-21,0.0,7.572195724267795e-26,0,7.963745318117648e-23,1.610010547303268e-20,0,0,1.9341030024171174e-20,1.3527900814852368e-23,1.6173087816154076e-22,4.705945542945961e-20,5.716314750509036,-39.04259092450996
771,cell_473,cell_510,263.1738621106132,Hindbrain_awayfrom_boundary,3,2.5801980426997868e-18,0.0,2.5684059659946118e-18,0.0,5.020674031349589e-22,0.0,8.196214935338978e-23,0.0,0.0,0,1.2366451581868018e-21,4.436082634732487e-21,0,0,2.1374166902941547e-22,1.0437336918478967e-24,1.2411072014377675e-23,5.308122885031413e-21,5.572814886429412,-40.4986655171689
772,cell_474,cell_483,165.60014100604135,Hindbrain_awayfrom_boundary,3,3.625002732843306e-17,0.0,3.594869058423655e-17,0.0,9.180079094163492e-21,3.953825762692824e-24,9.868139910667432e-23,0.0,0.0,0,3.390222699220702e-22,1.8817282204990403e-20,0,0,6.25730390721347e-20,2.7860148971097138e-21,3.297264020782901e-20,1.7456603122548822e-19,5.109576093436554,-37.85609153870461
773,cell_474,cell_510,255.09428562683672,Hindbrain_awayfrom_boundary,3,1.0871048411090138e-17,0.0,1.0823617063556142e-17,0.0,2.024445737148078e-21,0.0,3.2913327403003854e-22,0.0,0.0,0,4.975760295023128e-21,1.7826799207909242e-20,0,0,8.616569077899977e-22,4.190065288667395e-24,5.0081870568671175e-23,2.1359280176236937e-20,5.541633224374866,-39.06042852744841
774,cell_474,cell_520,167.78204349177142,Hindbrain_awayfrom_boundary,3,7.51329559003452e-18,0.0,7.398114906640567e-18,0.0,6.802556230108467e-20,9.222003125246582e-25,2.0756303170878773e-21,0.0,0.0,0,6.624174416790983e-22,6.190775395876981e-21,0,0,1.4240939140493746e-20,9.450698708663813e-24,7.364537182672152e-21,1.6610448716039282e-20,5.122665776934939,-39.42985747747108
775,cell_474,cell_524,183.3520610555882,Hindbrain_awayfrom_boundary,3,2.84494120761739e-17,0.0,2.8169193006005966e-17,0.0,4.284403366594901e-20,9.144679826049007e-25,7.861640199433825e-21,0.0,0.0,0,1.7743635897719383e-22,1.9142663521347475e-20,0,0,7.065870617434456e-20,3.530272879625621e-23,4.5665684343595017e-20,9.38326887075012e-20,5.211408135553627,-38.09840417869486
789,cell_481,cell_493,146.8326772691487,Midbrain_awayfrom_boundary,1,5.403089572293872e-18,0.0,5.357036759368757e-18,0.0,1.2053561529647349e-20,6.232432885987498e-25,2.0351850259868638e-22,0.0,2.214764938408577e-23,0,0.0,3.3217167703589594e-20,0,0,2.0178582456511132e-22,2.212358534370131e-22,6.674237079640743e-23,6.603024780816605e-23,4.989293688610619,-39.759560740916626
790,cell_481,cell_511,285.153991413473,Midbrain_awayfrom_boundary,1,3.1148234193533918e-18,1.8589673485406348e-24,3.065836199539492e-18,0.0,3.922518114584124e-21,1.4348768293856968e-22,4.0774305465213426e-20,0.0,1.3720607880211716e-23,0,0.0,3.9877874034468266e-21,0,0,5.347935447602483e-24,1.112011633830021e-22,3.1489100808550827e-24,2.3843563576423015e-23,5.653029355096983,-40.31035921046616
791,cell_482,cell_483,148.32127504940152,Hindbrain_awayfrom_boundary,3,2.827983377859714e-17,0.0,2.7547036678493623e-17,0.0,7.866149217248761e-22,7.939130193970367e-25,4.013125476492553e-23,0.0,0.0,0,1.3888806147368412e-24,2.1308880317053805e-20,0,0,5.784681166346914e-20,2.963159529806435e-19,1.1965641584637213e-20,3.44530884587588e-19,4.9993806983919855,-38.10438271058338
