,pressure,perimeter,feret_d,area,centroid_x,centroid_y,stresstensor_eigval1,stresstensor_eigval2,stresstensor_orientation,stresstensor_anisotropy,inertiatensor_eigval1,inertiatensor_eigval2,inertiatensor_orientation,inertiatensor_anisotropy,moments_hu_1,moments_hu_3,bbox_x,bbox_y,celltype,celltype_conf,cluster,cluster_conf,phenograph_clusters,boundary_annotation
cell_249,0.5344248262703781,500.58683245815337,175.5704986607944,6505,7014.942044581091,3354.164181398924,0.0673429004365315,0.0599256903993695,0.8310434195286664,0.0582799729960529,2262.0189351265763,170.5544399807295,0.4396110604576339,0.8597744744507811,0.3739544004776796,0.0044671222778924,165,109,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Other
cell_250,0.8765973936732684,915.1787155501902,361.55359215474544,24349,3087.683683108136,3483.4564869193805,0.0124912891721671,0.0032889665095238,1.2111664339154418,0.5831542180473247,8992.323436778386,469.53219898447605,1.4234915418334526,0.9007526182898437,0.38859319215421,0.000522691511129,125,361,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Midbrain
cell_251,1.8794890374594293,671.1787155501902,203.5534327885433,20789,3605.502765885805,3374.654817451537,0.065793326545093,0.0276307885989232,0.0479303813496086,0.4084870152352101,2503.2517414971426,1176.8006930111926,0.3534276006794533,0.3604435186976262,0.1770192137432457,0.0003508333301534,203,165,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Hindbrain
cell_252,0.8909262748219274,818.2497833620557,311.6809265899984,18005,7089.550458206054,3441.533796167731,0.0108014104798595,0.0082518950984727,1.1657972199337814,0.13380960961893,7374.73922647245,399.2723310811025,1.287286948988858,0.8972802321876785,0.4317695949765927,0.011069412218971,135,297,Forebrain/Midbrain/Hindbrain,1.0,6.0,0.6975660279647852,2,Other
cell_253,0.7261009657709155,717.4629867976521,260.9233603953467,17705,4151.843603501836,3430.4781135272524,0.026955291944597,0.0152310984606189,1.2225274521413905,0.2779141180689511,3844.290994625069,555.935252598224,1.20882881922011,0.7473151509202328,0.2485301466943401,0.0003012200491384,135,245,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Hindbrain
cell_254,0.7056468334300854,586.3086578651014,201.1889659002203,15715,7640.300031816736,3389.9994909322304,0.0230755031518223,0.0044671292928112,0.2213779936461155,0.6756207452725433,1938.1711077705952,882.9918795607152,0.4754889608440425,0.3740227817209635,0.1795203937213688,0.0005276612536712,175,141,Low quality,1.0,4.0,1.0,2,Other
cell_255,2.9047145656742464,490.40916292848976,152.41062955056643,11231,712.0621494078889,3377.493989849524,0.0693135124212261,0.0506863307722537,0.211648318922474,0.1552267165794466,1181.9774876230915,806.3450093965988,0.1965444125553844,0.1889192919104073,0.1770387763351162,0.0015132770741525,141,127,Spinal cord,1.0,6.0,1.0,0,Midbrain
cell_256,0.7357787328588579,605.9655121145938,191.6898536699321,14165,4341.808118602188,3389.348817507942,0.0443177984236489,0.0123748948046057,0.2119234265460748,0.5634395157491555,1815.985027913772,819.6463140596832,0.6503419410394949,0.3780265843659569,0.1860664554870071,0.0003114846186308,153,153,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Hindbrain
cell_257,0.2376991094134767,728.3208511739211,268.8810145770802,15543,4470.625040211027,3430.7968860580327,0.0170104451981723,0.0012154425130975,0.361428155311087,0.8666246020657735,3736.588734592349,482.6178859850874,1.059724989403917,0.7712281339191505,0.2714538133293082,0.0025955392349886,163,221,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Hindbrain
cell_258,0.7466599877729646,535.3380951166242,193.0,11017,4229.838703821367,3428.50621766361,0.0174213562173159,0.0034179692362621,0.1793549580866051,0.6719693020893539,2432.59025589796,346.0449624718888,1.2869648824896518,0.7509245112966617,0.2522134172977986,0.000474794944001,111,179,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Hindbrain
cell_259,0.3897332952602307,637.1848122046001,204.46271053666484,17149,3865.378622660213,3431.365677298968,0.0401190584163618,0.0127543140674591,1.4850121278900366,0.5175524666461595,2146.322640896731,926.6136493082608,1.072339191555594,0.396919713394743,0.1791904070327711,0.0001464945817888,159,189,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Hindbrain
cell_260,0.526208016031517,838.2203461105329,294.7032405658275,26775,6173.841605975724,3479.925901027077,0.0142154566157196,0.0021964933342421,1.320228675830788,0.7323299984536861,5874.431968871953,875.4669756128606,1.2438092606481508,0.7405984940476229,0.2520970660872013,0.0008989383956632,165,285,Forebrain/Midbrain/Hindbrain,1.0,4.0,0.5968646864686469,2,Other
cell_261,1.422092267718594,1036.008188695463,324.5812687140156,38523,1739.3575526308955,3483.6131661604754,0.0124327093773032,0.0072427232998355,0.990052122460573,0.2637800226623754,6308.963267212749,1791.310295910204,0.7851650483658456,0.5577160988573852,0.2102710994243166,0.0006877398168612,295,271,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Midbrain
cell_262,1.0513475883270051,687.0071426749364,238.42189496772312,20859,4020.5126803777744,3441.857855122489,0.0260777478513584,0.0146675065541858,0.7908889668005882,0.2800385336560801,2977.4091094289925,1003.6123650653882,0.76795476483249,0.4958015818325349,0.1908538987724426,0.0002891868005981,177,183,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Hindbrain
cell_263,1.194784122122179,965.303607231218,276.81221071332817,44597,335.3893086978945,3484.399197255421,0.0204787802671788,0.0147083507175422,0.5505402045215065,0.1639926128715133,4543.194591301378,2907.429551884234,1.08236997763626,0.2195473839481252,0.1670655905820035,9.887061662946016e-05,259,261,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Midbrain
cell_264,1.1189717941584736,910.605122421383,328.6609194899813,32303,3229.0501810977307,3523.450112992601,0.0151345053889493,0.0067141371572551,1.46333614827403,0.3853954868769161,6706.864942666484,1060.5538423853095,1.4016353520395792,0.7269224508851462,0.2404550284819302,1.5113415870697282e-05,167,327,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Midbrain
cell_265,1.5215294214721429,834.2386360737624,300.12164200537086,28149,1898.0566272336496,3478.533304913141,0.0141145252449025,0.0026489640075502,0.7452516276017026,0.6839603059175033,4947.370406250077,1080.8429499200747,0.7456739604067818,0.6414052104463812,0.2141537303694678,0.0003150642128071,253,215,Forebrain/Midbrain/Hindbrain,0.9999999999999998,6.0,0.9999999999999998,0,Midbrain
cell_266,1.0305189969777266,797.8061325481597,309.594896598765,21073,7000.451003653965,3504.9990983723246,0.0013040275327743,0.0002558354542286,1.2428312758646698,0.6719770180325964,5662.635060656782,533.0063119119932,1.3053114181840657,0.8279415221572118,0.2940085119616938,1.8114238396561108e-05,127,293,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Other
cell_267,0.6715471799330697,623.7350647362942,204.8633691024337,15179,148.00955267145395,3439.026549838593,0.0217389306915045,0.0055061216820488,0.9458226713655312,0.5958075905632232,2420.874505525383,661.9468868771273,0.5594391011470116,0.5705577439494426,0.2030977925029652,0.00067324902218,185,157,Neural crest,1.0,4.0,1.0,0,Midbrain
cell_268,0.776037391481489,698.072113832392,230.70543990118657,20325,1285.6754243542434,3442.778105781058,0.0233285895240448,0.0100653674829958,0.6036422157334133,0.3971743162468767,2582.999925344899,1224.5475792817906,0.6377994560243792,0.3567788305759556,0.1873332105597387,0.001626424223137,205,161,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Midbrain
cell_269,1.2784824495687943,404.5746391493337,117.92370414806346,5139,6893.090289939677,3408.7678536680287,0.0574387177910828,0.034534747958905,1.2831488477860336,0.2490280174331779,788.8502978620112,386.9746009303509,1.0684596872001384,0.3417819246253495,0.2288042223764082,0.0081837414402931,107,109,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Other
cell_270,0.8667443977767619,497.7228714274745,151.7926216915697,9085,1084.7939460649422,3443.6553659878923,0.0481013502869964,0.0162004519609509,0.1008435643508639,0.4961120405775849,1203.0925779703675,610.3603904326778,0.9884227676904576,0.3268528039410135,0.1996095727466202,0.00369136301963,137,133,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Midbrain
cell_271,1.2514702868844805,724.8355697996826,234.09613409879285,21757,6817.574206002666,3513.1513535873514,0.0065240167096753,0.0022626248702837,0.4183682520888617,0.4849852814198313,2955.209734202079,1234.9204325049825,1.2230123098578871,0.4105574846733311,0.1925876805950757,0.0020297626905814,167,213,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Other
cell_272,0.4799822183689302,818.3330444827409,265.75364531836624,22289,7310.239580061914,3486.5859392525463,0.023013848330289,0.0057991866518503,1.0867898415326094,0.5974608953589808,4376.973971087631,872.940887175688,0.8432059298541473,0.6674456974090973,0.2355383758025627,0.0014154345323773,213,225,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,2,Other
cell_273,0.8958187258234824,601.5512985522207,214.46211786700232,14871,2986.6105171138456,3512.756774931074,0.004066453423051,0.0010697781331626,1.5695455705639327,0.5834385107235087,2513.7004669551334,648.2635818680203,1.4755391988019282,0.5899614468359965,0.2126261884757684,0.001172145397645,111,211,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Midbrain
cell_274,1.389493449880457,787.3919189857867,278.03776721877193,23623,3455.6234601871056,3530.888202175845,0.0280237648902577,0.0200348565502397,0.6674790307905014,0.1662325738974697,4871.417864823906,862.744494754078,1.1555698830677257,0.699086129532763,0.2427364161866817,0.0022547063727906,173,247,Forebrain/Midbrain/Hindbrain,1.0,6.0,0.5897619473778415,1,Hindbrain
cell_275,1.2012432079251016,675.1665222413704,233.0772404161333,22119,5605.413219404132,3503.415073014151,0.0208049525342565,0.0115766003383688,0.9467908934149618,0.2849879445926511,3299.1024259028004,973.8730878773564,1.4301697721340805,0.5441709952529994,0.1931812249098131,7.613840155576087e-05,127,221,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Other
cell_276,0.8918353874893654,835.0609665440987,272.63528751795866,24373,7148.548804004431,3520.34595659131,0.0070578377703888,0.0020318487073118,1.091046364133812,0.5529331595107362,4083.1617213862414,1230.133896373528,1.0292038321054775,0.5369601148252368,0.2179992457949275,0.0037835616236108,205,257,Forebrain/Midbrain/Hindbrain,1.0,4.0,0.7600950118764845,2,Other
cell_277,0.9795304498240164,983.6467529817256,297.75493278869453,34721,5495.54670084387,3533.5721609400653,0.0087973000045003,0.0014356270127291,1.0232217242741282,0.7194102898785529,6302.027500369495,1597.0721216271677,1.231397425283492,0.5956318572866728,0.2275020771866208,0.002004046198527,219,293,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Other
cell_278,1.4069684096179444,603.8233764908629,214.36650857818253,12955,6925.702277113084,3493.98734079506,0.0163442344034461,0.0055655903469325,0.2389782516404432,0.4919548275404305,3016.39239989632,385.4037102322427,1.3069790261615288,0.7734116344687822,0.2625855739196112,0.0005247286306456,111,205,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Other
cell_279,0.9351224558642274,806.3330444827409,276.5248632582611,25593,1190.321455085375,3536.102567108194,0.0300048933327652,0.009880732254262,1.1588813667354638,0.5045467078006313,4518.9878609591,958.1565203308492,1.4121119491217162,0.6501255202970607,0.2140094706087582,0.0001259060983709,167,275,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Midbrain
cell_280,1.3909999038227008,779.9655121145938,251.4458192136032,28375,3575.382837004405,3539.202220264317,0.0184643786864163,0.0068404639350777,0.3921031717286188,0.459355346532175,3470.869612747239,1615.631670133626,1.4000743609818256,0.3647375355743257,0.1792599571059335,0.000193818922655,161,237,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,1,Hindbrain
cell_281,0.2378889523491767,566.5218613006979,195.94131774590065,10039,4452.139954178703,3518.097021615699,0.0280801723597909,0.0003374518131603,1.5308606324942269,0.9762505260041024,2380.054429909817,330.8615841678027,0.8547237625525349,0.7559042165455081,0.2700384514471181,0.0001237101370497,135,181,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Hindbrain
cell_282,1.951512067180181,808.3502884254441,284.52943608702424,25161,6249.885298676523,3561.3191844521284,0.0278892684902045,0.0191953936153601,1.118891098819066,0.184643458953842,5332.739351344224,788.0599253794917,1.2913694669564146,0.7424977066716303,0.2432653422647635,8.020034099903898e-05,147,279,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Other
cell_283,0.3806424466887902,860.8599564173221,303.8634561772771,29045,759.7863659838182,3542.933207092443,0.010195783506696,0.0043750222903385,0.320752211180327,0.3994810786334205,5405.966238301231,1089.4171950845127,0.727727265349139,0.6645564634460233,0.2236317243376052,0.0009955320558332,243,223,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Midbrain
cell_284,1.1063449268481322,359.3675323681472,126.14673994994877,6345,4301.564539007092,3464.087785657998,0.0228888117425612,0.0044390286485187,0.5448347547074376,0.6751277389655921,809.5472739718032,323.25964874925097,0.3052703579822084,0.4292767067970127,0.1785353700111984,1.3304741930276622e-05,123,77,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Hindbrain
cell_285,1.9472550806980984,807.3797256769668,285.5678553338944,20421,6334.70089613633,3579.016649527447,0.0282741367781139,0.0106210921312676,0.7194972410972595,0.4538614411545035,6708.052583334497,535.3060872869873,1.392768368916504,0.8521939581818174,0.3547014676373088,0.0025355977384381,131,285,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Other
cell_286,0.9465371392596048,478.0243866176395,144.80676779764127,10317,487.4034118445284,3494.285645051856,0.0240193032574287,0.0103602676373034,1.5349325309764874,0.3973009338001437,967.497205150884,853.9288105450797,0.209340687796633,0.0623513629580008,0.1765460905007234,0.0017958115635142,117,133,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Midbrain
cell_287,0.5684255596845423,1071.0437226013955,326.20392394942155,46877,3963.004693133093,3602.159459863046,0.0202904910871126,0.0131980097024519,0.6335928502257863,0.2117885607728003,4870.514923850325,3105.3013187640595,1.3055386365158317,0.2213207465406259,0.1701434870536592,0.0003558929052811,243,325,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Hindbrain
cell_288,0.7642782631777678,804.4335495461291,280.04463929880893,20469,7488.136596804925,3513.7592456886023,0.0211022599981372,0.0170568114921875,0.986716403768194,0.1060153810863942,3796.582751642176,1001.0409543564964,0.8553646936375531,0.5826930098311578,0.2343848603253052,0.0052943380115308,197,239,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,0,Hindbrain
cell_289,0.5297321043720219,592.4091629284896,181.8928255869373,16139,7743.49829605304,3506.3306276720987,0.0095248817014966,0.0038853240473032,0.8205404266447681,0.420542216863303,1467.163452564132,1295.6418311512855,0.1568853295029429,0.0620824139955981,0.1711881333239616,0.0005676503492277,155,143,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,2,Other
cell_290,1.3128429857336237,1203.126983722081,394.66568130507625,59907,1615.7621313035204,3599.205084547716,0.0211123888442658,0.0039648555798605,0.6931705054806947,0.6837885763839316,9679.812929210662,2475.7144833174552,0.732384493700165,0.5926602936593511,0.2029066288168013,0.0003511925470973,353,313,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Midbrain
cell_291,1.2217000422491229,937.7056274847714,283.0635970943632,44385,3745.39916638504,3575.3704179339866,0.0289163872471174,0.0268400187996806,0.5926964830103504,0.037239997959949,4202.822408820598,3290.7349625414327,0.8819616687514782,0.1217162158209224,0.1688308521203566,0.0005037972746473,239,241,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Hindbrain
cell_292,1.142024464517973,702.3797256769669,233.80547470065795,20707,5719.221181243058,3552.519148114164,0.0284008450897419,0.0166103851392656,1.097242921968503,0.2619448499960761,3195.14781008135,970.8153979004704,1.570274427168978,0.5339299223572467,0.2011862272652639,0.0011623369335379,129,227,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Other
cell_293,0.8377837893347622,893.5168106668145,314.8920449932008,32613,7575.25400913746,3575.6192009321435,0.0118526939160496,0.0050386213646409,0.0541496055898099,0.4034068654912968,5865.454276460893,1213.0108032521534,0.7566915299217317,0.6572672776959357,0.2170442792663369,0.0004469611408783,249,241,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Other
cell_294,0.5917698262319266,391.8111831820431,127.04723531033645,7391,614.2413746448383,3500.301583006359,0.0224620722550873,0.0177205487027734,0.8273561232858209,0.1179993599045299,889.6867938488051,439.3986017826975,0.1886839923284553,0.3387955307808926,0.1798248404318093,0.0009707305880643,115,91,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Midbrain
cell_295,1.969154932603872,315.6396103067893,107.61505470890214,4329,4352.78747978748,3511.7960267960266,0.1171751939113411,0.0727869243333748,0.7304603399842174,0.2336690598532056,649.6008938741461,200.6978756027243,1.065164865985923,0.5279356320221428,0.1964192121683692,0.0006410113217562,77,95,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Hindbrain
cell_296,0.5006858862551653,542.208152801713,168.0773631397161,8999,6068.627403044783,3548.727525280586,0.0124204551446058,0.002889012254799,1.0146985845691168,0.6225848777846681,2063.4309697912727,382.4918632343026,1.398136045366193,0.6872412669199665,0.2717994036032421,0.0023739100818729,95,163,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Other
cell_297,2.2219148335844694,880.3746750430835,252.3529274646918,32849,176.90602453651556,3589.881396693964,0.0134791574346591,0.0095650656894626,1.319092164019303,0.1698513212666889,3013.9998299285244,2439.781984411753,1.1103672418301451,0.1052880120739175,0.1660258094413917,0.0001513680886998,249,227,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Midbrain
cell_298,0.3753827777540585,741.0782104868019,221.94819215303377,23755,971.3741528099348,3583.951841717533,0.0131969935864768,0.0084868916347381,1.0686237219050672,0.2172166981925568,2855.035245614928,1376.1544591524976,1.4403464781494968,0.3495189035831045,0.1781178574938928,0.0002548752010515,177,217,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Midbrain
cell_299,0.8599749339390056,655.651803615609,238.89118861942143,19315,7354.754646647683,3583.8436966088534,0.0172232691139356,0.0074724324023994,1.4394843472128684,0.3948394300557307,2504.7553338609987,1088.3048468547909,0.9147397977623916,0.3942184143222534,0.1860243427758628,0.0011722705835379,155,195,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Other
cell_300,0.8453110029372655,738.048773235279,244.62420158275427,19995,5969.031107776944,3589.8713678419604,0.0231220016231222,0.008391280406062,1.4568779782027244,0.467444844475994,3043.663147526899,982.0345673544324,0.8867865689289212,0.512117085331937,0.2013352195489538,0.0002750363683678,179,227,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Hindbrain
cell_301,1.7645693421608446,694.9777054234136,204.533615819014,21623,1336.3012070480506,3578.1295842390045,0.042255760128712,0.0281398414134112,1.1335440048550671,0.2005227373027578,2526.987615003364,1394.252090100384,0.9132945042204208,0.2888717880288347,0.1813457755678558,0.0015227464454636,183,197,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Midbrain
cell_302,0.5902130352209006,601.9949493661167,211.8348413269168,14515,4229.479503961419,3547.6464347227006,0.0210431276762723,0.0066219522383942,0.0364831242646666,0.5212772015248276,2666.379849602369,536.3643567652117,0.1588530699476998,0.6650595100921071,0.2206506514893269,0.000218269510484,207,103,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Hindbrain
cell_303,1.6019193035891042,611.1726188957803,204.63626267111115,14711,3312.87295221263,3609.491061110733,0.0553084762739522,0.0135741346408199,1.3684780244766803,0.6058763028708336,1951.2066713439192,832.8206634546293,1.3623178499753508,0.4017151677751813,0.1892480004621404,0.0011735727013216,135,193,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Midbrain
cell_304,1.0294657409455228,661.4213562373095,228.6416410018088,16851,1104.1234941546495,3600.985816865468,0.0329167318551101,0.0182762135493136,0.4539235914239408,0.2859870279027025,2960.990652428142,711.4609302016727,1.0675823153225683,0.6125416963606631,0.2179367148910933,0.0015088465809172,175,189,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Midbrain
cell_305,0.7103061496141821,711.214249456123,240.11039127867832,24259,529.16806133806,3600.3933797765776,0.0172982243386086,0.0102906207936,0.501696294627231,0.254001336823901,2985.953835164337,1281.9264068372622,0.1739202991152806,0.3992678640691896,0.1759297680036934,9.479627236756182e-05,235,149,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Midbrain
cell_306,1.66867634343315,796.3330444827409,241.1057859114957,24377,1453.8165483857736,3646.557656807647,0.0265899692607679,0.0109099449401469,1.5194443363910517,0.4181349385657647,2589.5943347017032,1888.9414497565183,0.8739092512396202,0.1564468653743144,0.1837197269745342,0.0021764177966691,209,227,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Midbrain
cell_307,0.1413091842795197,588.0660171779821,203.2953516438583,11481,4126.988415643236,3620.5750370176816,0.039186068524509,0.0054517787897779,0.5751455759449887,0.7557328985247446,1968.2417792768647,521.438654909166,1.0720228891801655,0.5811200122318962,0.2168522283935224,0.002020143659428,145,167,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Hindbrain
cell_308,0.2798920190471594,721.0548698896889,252.1745427278495,14643,727.3382503585331,3631.942566413986,0.007450010063169,0.0055715849923361,0.3904764473061112,0.1442546065075822,4332.120687707964,398.8076974814295,0.4889251345957755,0.8314040437686888,0.3230846401140063,0.0018098138840493,237,159,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Midbrain
cell_309,1.6686481879516095,770.8416664540925,238.51624682608104,26499,5825.404468093136,3675.5673044265823,0.0367035070085054,0.0272228179738994,0.2245338235576126,0.1483064924695023,2951.3501901961304,1603.2660452668265,1.1269651608373803,0.2959819390342723,0.1718787967645177,0.0003163513045594,191,225,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Other
cell_310,0.5071080516136925,741.9127342659579,257.381040482783,20299,4364.720823685896,3653.738558549682,0.0179168072797497,0.0056258725282189,0.6222064388062168,0.5220703357385258,3956.732025773637,723.8916718494561,0.7099657565592832,0.6906858065872453,0.2305839547575295,0.0003345514763409,225,189,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Hindbrain
cell_311,0.3086499437062415,753.2203461105328,247.62067765031256,21695,4581.591610970269,3651.7663516939374,0.0310139835011407,0.0040835246926569,0.6634353744591392,0.7673040108654435,3742.278525316883,905.7018531082468,0.7739503337359585,0.6102815505365259,0.2142420086851868,0.0014598286752092,201,211,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Hindbrain
cell_312,1.0163726141606275,706.0365799264592,232.9635164569765,21573,7175.617067630835,3650.898669633338,0.0115999731437081,0.0033204529939012,1.2228451260996416,0.5549117748679437,3165.393050742965,1085.638427842156,0.1631436782354861,0.4892352910999892,0.1970533295594085,0.001723991920457,227,141,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Other
cell_313,0.4727666034387719,1094.9726547895302,386.5811687084615,44925,7639.035770728993,3693.7903171953258,0.0026853206040347,0.0013012867639782,0.5306965676266662,0.3471708428478409,8970.260958224744,1534.4175571768951,0.5010169133285906,0.707860158704109,0.2338270120289736,0.0003914323240849,351,237,Forebrain/Midbrain/Hindbrain,0.814219135520424,6.0,0.814219135520424,2,Other
cell_314,1.6062031251133704,358.2253967444162,107.35455276791944,5329,5643.617751923438,3642.036216926253,0.0650545878749219,0.0516195293449717,1.0192391156385634,0.1151502908278229,506.08595783146734,453.9857949929414,0.781302281156779,0.0542669469081387,0.180159833519311,0.0013520138907412,93,95,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Other
cell_315,0.7587153099610165,548.9655121145938,164.00304875214974,9545,6120.558407543216,3659.355893137768,0.0438703855634865,0.0003972767077785,1.2582274335059056,0.9820511548432744,1267.661833675821,640.0181787710787,0.437012217189717,0.3290088750784208,0.1998617090043896,0.0018684733199807,151,125,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Other
cell_316,0.8293426123180607,667.208152801713,244.98367292536048,15927,331.420104225529,3657.809945375777,0.0369935667554054,0.0083864584137134,0.2859550464748076,0.6303898738504683,3123.3538767222262,574.6222510657702,0.1924398913993569,0.6892233853280768,0.2321828422043069,0.0004809551998423,241,105,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Midbrain
cell_317,1.165336866253769,830.2264427649427,264.7508262498911,25895,5994.985672909828,3728.603166634485,0.0290091787814372,0.0155480693725187,0.2766387756102542,0.3021081859096683,3324.056149680684,1403.303951689678,0.6192487686760758,0.4063054552231425,0.182558799048865,0.0002657669754804,253,201,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Other
cell_318,0.3225574132748974,912.5523445727472,304.8032152061392,31383,716.9476468151547,3751.616193480547,0.012609821303337,0.0003246781458935,0.959959014447715,0.94979656581718,5353.419195587328,1253.7906006141334,0.8364287327753173,0.6204780416281174,0.2105346778893497,0.0005641813898799,247,247,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Midbrain
cell_319,0.939540561954344,773.8772003600252,265.9567634033773,27885,1104.2088219472837,3740.7254437869824,0.0250100440301546,0.0135249180213959,1.4262093972702543,0.2980443056721946,4160.255612317874,1255.8565995320153,0.6925779180331141,0.5362516320159203,0.1942303106275735,0.0002438612475327,209,213,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Midbrain
cell_320,2.25643630243123,671.5634918610405,189.8420396013485,19881,1264.3520446657612,3723.001710175544,0.0759541779535606,0.0465951943991327,1.206353009937606,0.2395686162303106,1852.0257492204669,1453.786985613712,1.4971401952830437,0.1204662198225606,0.1662800027581197,2.44013694534142e-05,175,183,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Midbrain
cell_321,1.50761559212992,711.2436867076458,261.22212769977966,17385,3501.953178027035,3673.523152142652,0.0590739269485849,0.045663186387122,0.9920047254434176,0.1280419149845993,4554.282683130112,505.49349277880873,0.0374475461453368,0.8001913621453804,0.2910426330692504,0.0012615397765022,259,107,Forebrain/Midbrain/Hindbrain,1.0,4.0,1.0,1,Hindbrain
cell_322,0.9833288108470412,598.929978208661,203.21663317750347,11077,4730.409587433421,3703.520176943216,0.0423467370861311,0.0374552394990993,0.5173627052819205,0.0612954440020364,3040.473077682119,394.33286637021934,0.5826250848582591,0.7703900174896106,0.310084494362403,0.0038459570553833,175,145,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Other
cell_323,0.3818920764654122,645.5046173579947,192.0442657305861,17095,871.2653992395437,3716.758174904943,0.0123449893956098,0.0058563447542353,0.1462664008412595,0.3564928036569071,1838.697515093789,1093.5187574249137,0.572336398283285,0.2541349915600819,0.1715247892669613,0.0001865891944309,191,171,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,0,Midbrain
cell_324,1.0444816296496746,706.651803615609,233.80547470065795,22355,7334.503108924178,3729.88512636994,0.0065687609319301,0.0025390355502103,1.467276608739522,0.4424478950118907,2724.74496552794,1360.9387534811297,0.8498998149043586,0.3338012205158122,0.182763753925702,0.000446997778794,189,181,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,2,Other
cell_325,0.4208281462892939,929.138131010374,298.43927355493946,31215,4127.980362005446,3777.467307384272,0.0079741167381162,0.0018212028137951,0.5089906839787748,0.628148361236504,5512.621115045127,1290.290797467925,0.7035328068601333,0.620665146319297,0.2179372709438748,0.0005467801463302,271,243,Forebrain/Midbrain/Hindbrain,1.0,6.0,1.0,1,Hindbrain
