,cell_1,cell_2,tension,relative_adhesion,log_tension,log_adhesion
1175,cell_474,cell_483,165.60014100604135,3.625002732843306e-17,5.109576093436554,-37.85609153870461
1176,cell_474,cell_510,255.09428562683672,1.0871048411090138e-17,5.541633224374866,-39.06042852744841
1177,cell_474,cell_520,167.78204349177142,7.51329559003452e-18,5.122665776934939,-39.42985747747108
1178,cell_474,cell_524,183.3520610555882,2.84494120761739e-17,5.211408135553627,-38.09840417869486
1179,cell_475,cell_491,198.74340651225745,9.298285126382659e-18,5.292014578203052,-39.21670168574908
1180,cell_476,cell_488,118.02347032669807,5.469718727477037e-18,4.770883505761181,-39.74730447971759
1181,cell_476,cell_492,287.27912651694163,1.5752595315459574e-18,5.660454309384598,-40.992111633256336
1182,cell_477,cell_496,102.09511260194633,1.95764638534073e-16,4.625904855287817,-36.16961856003467
1183,cell_477,cell_525,159.02995773732596,3.8718731581663346e-17,5.06909259791495,-37.79020817075906
1184,cell_478,cell_480,79.13107957173092,2.7560607433974718e-17,4.371105712542455,-38.13014418757027
1185,cell_478,cell_486,157.37150060450847,2.178692361123265e-17,5.058609256085569,-38.3652217184175
1186,cell_478,cell_498,150.14419943627962,1.717097704525162e-17,5.011596161890103,-38.60331109639441
1187,cell_478,cell_501,141.2285451282606,1.1797104314243992e-17,4.950379465592386,-38.978677569633966
1188,cell_479,cell_495,19.930251061676906,3.431906321218696e-17,2.992238731319314,-37.910830695327796
1189,cell_479,cell_509,43.02191449493403,1.3115504582001306e-17,3.761709625288572,-38.87273658765786
1190,cell_480,cell_488,31.26323044059944,1.0420946215017112e-17,3.442442660684067,-39.10271383410714
1191,cell_480,cell_501,106.42645630219867,4.209023748776535e-17,4.667454195456146,-37.70671584874647
1192,cell_481,cell_493,146.8326772691487,5.403089572293872e-18,4.989293688610619,-39.759560740916626
1193,cell_481,cell_511,285.153991413473,3.1148234193533918e-18,5.653029355096983,-40.31035921046616
1194,cell_482,cell_483,148.32127504940152,2.827983377859714e-17,4.9993806983919855,-38.10438271058338
1195,cell_482,cell_494,192.29276598653684,1.813492964132659e-17,5.259019033512402,-38.54869178088279
1196,cell_483,cell_494,244.1468767784729,3.101076891653215e-18,5.4977699982016945,-40.31478223832145
1197,cell_483,cell_520,298.4597944435677,2.7102309410184412e-18,5.698635231779529,-40.44949782454408
1198,cell_484,cell_494,141.9428968900128,7.11299291779703e-18,4.955424842146094,-39.48460857381226
1199,cell_484,cell_503,91.79717467830736,1.6992129638474222e-17,4.519581520228069,-38.6137813994795
1200,cell_484,cell_516,59.14077072017481,3.426688977660125e-17,4.079920546469525,-37.91235209857076
1201,cell_484,cell_519,145.84817545390155,6.065110823208498e-18,4.982566186491922,-39.64397885908197
1202,cell_485,cell_492,139.79552138193677,1.131147853363811e-17,4.940180793391963,-39.02071366431266
1203,cell_485,cell_502,84.39658749418741,2.6413381440298906e-17,4.43552696825117,-38.172660919418554
1204,cell_485,cell_512,104.44453905307913,5.616602367980538e-17,4.648656203754773,-37.41821966067133
1205,cell_485,cell_513,110.51244319367224,1.393185418367767e-17,4.705128122705524,-38.81235378773169
1206,cell_485,cell_518,231.45136538065248,6.982749848518796e-18,5.444369766706595,-39.503088873595
1207,cell_486,cell_498,196.5052928597076,2.501647546076629e-17,5.280689366619369,-38.22699704765126
1208,cell_487,cell_504,4.8364417785338265,2.039146078338395e-16,1.5761792806343426,-36.128830356731264
1209,cell_487,cell_536,221.49657697797343,1.9302421110330552e-17,5.400407135541731,-38.48630113971858
1210,cell_488,cell_492,215.26165234851243,1.272143467895892e-17,5.371854275865934,-38.903243333114744
1211,cell_488,cell_501,118.31484918260128,5.3583262894589366e-18,4.773349284515483,-39.76788000700254
1212,cell_488,cell_515,164.47004602402797,4.533777360984206e-18,5.102728462585497,-39.93497622733952
1213,cell_489,cell_506,70.47325743456953,4.977881603379737e-18,4.255233310686247,-39.841527254203804
1214,cell_489,cell_522,70.75779003255046,9.55935902357137e-19,4.259262636929219,-41.49159608981494
1215,cell_490,cell_499,59.31435423196964,2.2214490497117062e-17,4.082851337958963,-38.3457868728516
1216,cell_490,cell_517,79.66679845789207,2.5993975538297312e-17,4.377852917545197,-38.18866687278575
1217,cell_490,cell_532,86.96305909317292,1.0589464443006644e-17,4.465483420358579,-39.08667208751236
1218,cell_491,cell_493,165.7267712745404,2.3957221011136933e-17,5.110340476104977,-38.27026189188244
1219,cell_491,cell_514,58.16092903209693,1.1004653434207015e-17,4.063213806827,-39.04821345107705
1220,cell_491,cell_521,216.2233823786325,6.391515647121807e-18,5.37631205096969,-39.5915602431557
1221,cell_491,cell_523,18.2288376067062,2.1245742814820773e-17,2.903004823997537,-38.39037513671884
1222,cell_492,cell_515,186.6471392750452,3.250187446698932e-17,5.229219878562427,-37.96523391031296
1223,cell_492,cell_518,131.05045500623982,4.3340903816714715e-17,4.87558240176827,-37.67743482390158
1224,cell_492,cell_535,185.3835497544684,3.3745460249565214e-18,5.2224269207942315,-40.230270869739755
1225,cell_493,cell_511,177.2754389676776,1.4072799482414744e-17,5.177704675383174,-38.80228785436939
1226,cell_493,cell_521,103.74012238409276,2.184310932539652e-17,4.64188894864198,-38.362646164770574
1227,cell_494,cell_519,191.42936852202152,6.7490575451591596e-18,5.254518907801983,-39.53712880169596
1228,cell_494,cell_520,93.21868562657568,3.919250064026697e-18,4.5349481911517335,-40.080631348589854
1229,cell_494,cell_529,164.8734959985704,5.51020750151084e-18,5.105178488925033,-39.73992939236071
1230,cell_494,cell_530,119.0105076300289,8.365754844550475e-18,4.779211788625373,-39.322385105085296
1231,cell_494,cell_537,141.28431924303098,1.7573910074251646e-18,4.950774308606839,-40.882701346802996
1232,cell_495,cell_507,67.69317048925119,2.3847297721202842e-17,4.214985295793426,-38.274860766071974
1233,cell_495,cell_509,41.74340190732488,3.1669602584809896e-18,3.7315414006596135,-40.293759455047514
1234,cell_495,cell_526,39.04654287391601,1.4787593912717055e-17,3.6647543416090236,-38.75274309379076
1235,cell_496,cell_525,166.13246606179175,1.4321987107231268e-17,5.112785458457188,-38.78473575751576
1236,cell_496,cell_528,162.59103619889137,4.6719586848953235e-17,5.091238067666013,-37.602368178542235
1237,cell_496,cell_531,191.57524579792863,4.153138999379164e-17,5.255280659893247,-37.720082147178864
1238,cell_497,cell_500,200.7401363602137,1.7049760173347033e-18,5.302011217673128,-40.91298062933562
1239,cell_497,cell_510,140.66792634330062,1.5002094409523258e-17,4.946401980374967,-38.738341855236044
1240,cell_497,cell_544,138.01752399775762,1.081498637839528e-17,4.927380662586227,-39.06559887399897
1241,cell_498,cell_501,124.7744529830226,2.55411913804084e-17,4.826507731318995,-38.20623917674882
1242,cell_498,cell_543,197.7815147008003,4.01323299554126e-18,5.28716296032602,-40.056934524103774
1243,cell_499,cell_527,95.20857380934784,1.5795654906090317e-18,4.556069998764631,-40.989381870618665
1244,cell_499,cell_532,86.43300541184594,1.277171661089549e-17,4.459369609945432,-38.89929858759717
1245,cell_500,cell_527,148.96257492542065,3.2849858070126133e-19,5.003695099398559,-42.559754435503734
1246,cell_501,cell_515,113.64688081422712,8.693000988301548e-17,4.73309610438058,-36.9814283631125
1247,cell_501,cell_541,119.07035761006836,9.080667840750343e-18,4.779714558818516,-39.24038393324091
1248,cell_501,cell_543,119.8309526287935,1.7625261487127356e-17,4.7860820214983715,-38.57719848915548
1249,cell_502,cell_513,34.8569548273131,9.856170137072639e-17,3.551252681924945,-36.85584891197245
1250,cell_502,cell_533,34.58413668822296,7.001180540330184e-17,3.5433950997118737,-37.197867797444445
1251,cell_503,cell_514,23.84683322821374,5.767463892455301e-17,3.171651429827232,-37.39171413037184
1252,cell_503,cell_516,66.35936310864231,1.6919305775966544e-17,4.1950848677572345,-38.6180763503457
1253,cell_503,cell_538,37.38874267819181,2.7216444024784807e-17,3.6213696612022135,-38.14271032352875
1254,cell_504,cell_508,106.67964948559823,2.913233927971799e-17,4.669830413646607,-38.07468280131505
1255,cell_504,cell_534,12.816594704543878,7.125219645157956e-17,2.550740792537784,-37.18030602782863
1256,cell_504,cell_536,222.6689489979718,6.553828764282714e-17,5.4056861348068965,-37.263897157865706
1257,cell_504,cell_561,32.35011213989698,9.996453246709357e-17,3.476617487398304,-36.84171622614596
1258,cell_504,cell_570,187.4347308787858,6.238800767104485e-18,5.233430682829098,-39.61574369474024
1259,cell_504,cell_578,144.6925536522626,3.394041531228188e-17,4.974611171720778,-37.921925177500384
1260,cell_505,cell_511,162.68142690453158,3.2700836636120256e-17,5.091793852235691,-37.95913101111446
1261,cell_505,cell_522,89.00089674873206,9.070493093727609e-18,4.488646445509829,-39.24150504589318
1262,cell_505,cell_539,50.40720897476878,1.7782821447807833e-17,3.9201342000624284,-38.56829876979309
1263,cell_505,cell_540,87.44767540241703,1.269020957772841e-17,4.471040619092058,-38.90570087711548
1264,cell_505,cell_550,353.3398205229583,7.859188301533462e-18,5.8674302582400975,-39.384848342309375
1265,cell_506,cell_507,92.12509727464716,2.4889422506137604e-17,4.5231474064074195,-38.23208875962509
1266,cell_506,cell_522,14.240353958862732,1.1804743421755051e-17,2.6560797623366166,-38.97803023830099
1267,cell_506,cell_547,54.216832732702144,1.1041493487477668e-17,3.9929914272536697,-39.04487136253051
1268,cell_506,cell_548,94.59753030977332,1.1729438937298842e-17,4.5496313690550325,-38.984429843803724
1269,cell_507,cell_526,69.84188237981186,1.5976563823416368e-17,4.246233863914575,-38.675408786500675
1270,cell_507,cell_548,172.00907780468782,5.6748815762514664e-18,5.147547253354978,-39.71048197836397
1271,cell_507,cell_549,141.16914562846762,1.8928060917723492e-17,4.949958785802053,-38.50588614826999
1272,cell_508,cell_517,5.023505937233876,1.4822686140570013e-16,1.614128083811417,-36.447787726404215
1273,cell_508,cell_534,103.07135262776582,7.008061126690711e-17,4.635421492352188,-37.196885504886815
1274,cell_509,cell_526,24.469741436469,1.6002317495290503e-17,3.1974373108466083,-38.673798118686186
1275,cell_510,cell_524,162.76376835261522,2.835001362436272e-17,5.092299875683206,-38.10190416314201
1276,cell_510,cell_544,7.508385317059373,2.2159804634188867e-17,2.0160204382730513,-38.348251628199314
1277,cell_510,cell_577,251.6217892717244,6.42688373747101e-18,5.52792712390527,-39.58604189737151
1278,cell_511,cell_521,142.22083037006988,5.454084534215131e-17,4.957380993069109,-37.4475817971061
1279,cell_511,cell_540,114.52366143268604,3.846475715662749e-17,4.7407814517122375,-37.796789250361336
1280,cell_512,cell_513,74.27088481848592,5.574046298290802e-17,4.307719015148491,-37.425825345757474
1281,cell_512,cell_518,196.55022369447408,3.3903529303066664e-17,5.280917989971898,-37.923012555690406
1282,cell_512,cell_542,58.01251623694907,7.652217711771726e-17,4.060658784454333,-37.10895107810871
1283,cell_513,cell_533,57.62503519213977,5.262767105010475e-17,4.05395711202621,-37.483289626881806
1284,cell_513,cell_542,76.48077270337797,3.7221397503760523e-17,4.337039372031255,-37.82964787626483
1285,cell_514,cell_523,50.564878421392784,2.2416751247581265e-17,3.923257232948846,-38.3367231709598
1286,cell_514,cell_538,37.95394288002947,4.173313061315514e-17,3.6363733951517188,-37.71523636141899
1287,cell_515,cell_535,27.62319138706434,1.2573859771978467e-17,3.318655687543136,-38.91491163621472
1288,cell_515,cell_541,11.296355343846985,2.716607275180697e-17,2.424480137749646,-38.14456280444976
1289,cell_516,cell_519,108.60403711594638,1.861752374151191e-17,4.687708580988877,-38.52242840006541
1290,cell_516,cell_546,46.46675908580712,2.3373491698707508e-17,3.838737198590492,-38.29492912705848
1291,cell_516,cell_556,70.52613677019093,9.992837232504953e-18,4.255983375442181,-39.14466311429703
1292,cell_517,cell_532,119.41320766651138,2.831535131288412e-17,4.782589811813352,-38.1031275670975
1293,cell_518,cell_535,291.4260745813574,1.280082414969383e-17,5.6747863701332575,-38.897022118345156
1294,cell_518,cell_542,221.9407164680184,5.599047730865466e-17,5.402410303273111,-37.42135004567722
1295,cell_519,cell_529,147.4823705458141,1.5796819330646143e-17,4.99370864691329,-38.68672306231207
1296,cell_519,cell_537,171.04577152677845,5.467171807121372e-18,5.1419311904327465,-39.74777022825803
1297,cell_519,cell_556,131.39218534740226,2.114342005019393e-17,4.8781866320399745,-38.395202925542776
1298,cell_519,cell_585,170.7388517579596,5.179527006343285e-18,5.140135206468529,-39.80181793330732
1299,cell_520,cell_524,137.7673742528315,1.3042634130609143e-17,4.925566568956626,-38.878308133913286
1300,cell_520,cell_530,132.14117610401937,7.246381005720383e-18,4.883870867001206,-39.46602950127865
1301,cell_520,cell_559,238.06008589968687,3.0557045815656973e-18,5.472523103571756,-40.32952147559706
1302,cell_520,cell_563,296.28401442560056,1.8008006447462895e-19,5.691318502484917,-43.16088539824329
1303,cell_520,cell_564,284.0194647169905,1.081746384680756e-18,5.6490427735484845,-41.367954915877924
1304,cell_521,cell_523,215.5602717607831,2.4611371695172966e-17,5.373240553784408,-38.24332307373419
1305,cell_521,cell_539,152.54460930407598,4.186562529304876e-18,5.027457073298553,-40.01465167540391
1306,cell_521,cell_540,56.519133472916,4.304750766264181e-17,4.034579226363274,-37.68422733871029
1307,cell_521,cell_558,249.2894618758948,1.787396306871086e-17,5.51861471878126,-38.56318659713745
1308,cell_522,cell_547,53.008291826023246,4.533620315294654e-18,3.970448350862776,-39.93501086697818
1309,cell_522,cell_550,387.55667368346144,3.0250695945148006e-18,5.959862092766228,-40.33959757622349
1310,cell_522,cell_557,117.72350493408304,1.591622706371198e-18,4.768338696402199,-40.98177760804345
1311,cell_523,cell_552,80.89850183993671,2.7762754037733054e-18,4.393195305227173,-40.42542142731708
1312,cell_524,cell_559,214.95455560334048,3.4510554624506163e-17,5.370426636499238,-37.905266465497796
1313,cell_524,cell_577,254.60559028823124,6.119707975486772e-18,5.539715643023773,-39.63501729493078
1314,cell_525,cell_531,130.35990001951166,3.5470122613116025e-17,4.870299087012268,-37.877840948301426
1315,cell_525,cell_545,49.35838093234893,4.0049061131089087e-17,3.8991075778506707,-37.75642644307298
1316,cell_525,cell_554,132.8122923874407,1.8564001074567375e-17,4.8889367959170675,-38.52530739462942
1317,cell_526,cell_549,126.14008701474124,2.0503307298962268e-17,4.837393091061977,-38.42594546910431
1318,cell_526,cell_562,71.9911910523193,7.892435880980887e-18,4.276543765035547,-39.380626856520045
1319,cell_526,cell_575,102.97917227568152,1.7009933212128853e-17,4.6345267568665385,-38.61273419388142
1320,cell_527,cell_532,34.27026969622528,1.0957147051939207e-18,3.5342782056024222,-41.35512482473235
1321,cell_527,cell_555,3.5947392599343053,1.880156653431764e-18,1.2794714600125932,-40.815176574228914
1322,cell_527,cell_567,33.86774484430926,1.5592734663104137e-19,3.522463081923532,-43.30489678083389
1323,cell_528,cell_531,113.54691520014246,1.1293985865261726e-16,4.732216101296961,-36.719676221175234
1324,cell_528,cell_533,99.6773040750046,3.5966965778960744e-17,4.601938008876896,-37.86393077395624
1325,cell_528,cell_551,123.64856520110904,6.692906637733937e-17,4.817443390188893,-37.242898326117974
1326,cell_528,cell_572,234.5838331338948,2.205550439030824e-17,5.4578130213720595,-38.35296947093938
1327,cell_529,cell_537,68.34369683906807,1.1396290556210533e-17,4.224549340030455,-39.013243761249214
1328,cell_530,cell_537,144.34064262810185,5.440395769676488e-18,4.972176079817269,-39.75267986389249
1329,cell_530,cell_563,286.2383981762522,6.952669650773263e-18,5.656825023658432,-39.50740596565883
1330,cell_531,cell_545,130.7843097843834,6.403449755054814e-17,4.873549476050943,-37.287109711527215
1331,cell_531,cell_572,298.0040889607642,4.65075316806811e-18,5.697107207756114,-39.90950249578199
1332,cell_532,cell_567,2.1243906264140904,6.9165362374374214e-18,0.7534849972112824,-39.51261657329999
1333,cell_532,cell_569,159.25330903794108,5.695509017503239e-18,5.0704960731245645,-39.70685370126819
1334,cell_533,cell_542,89.96940043084292,4.151163499275182e-18,4.499469617305932,-40.023143017672965
1335,cell_533,cell_551,38.859024591432416,8.974715442611685e-17,3.6599403430535284,-36.949535352585656
1336,cell_533,cell_553,73.3672447638912,4.0520284730546206e-17,4.295477579395614,-37.74472896762325
1337,cell_533,cell_571,33.53272512370531,3.0894675449330917e-17,3.512521831368987,-38.01594782039279
1338,cell_534,cell_561,32.37275357752526,6.383124901678693e-17,3.4773171300454857,-37.29028880695187
1339,cell_534,cell_579,201.65021493922515,3.034110819205726e-17,5.30653458722124,-38.034028174863046
1340,cell_534,cell_616,221.44610924676968,2.486525235587226e-17,5.400179260771511,-38.233060332737914
1341,cell_534,cell_627,156.01052385594292,1.9327475239502093e-17,5.049923465589191,-38.4850040027831
1342,cell_535,cell_541,28.924272520935965,3.867821214152667e-18,3.364681122234021,-40.09384031915063
1343,cell_536,cell_570,219.2059863902617,4.633717897946864e-17,5.390011864875496,-37.610587033317636
1344,cell_537,cell_563,212.23098468820584,1.1883297780601879e-17,5.3576752319588135,-38.971397807519814
1345,cell_537,cell_585,180.2471316236476,6.28402903563884e-18,5.194328862716096,-39.60852033294379
1346,cell_537,cell_590,181.3615499372903,2.7329424646744427e-18,5.2004925523542544,-40.44115281924517
1347,cell_538,cell_546,15.927870856758886,6.603427841980052e-17,2.7680704587907337,-37.25635769669533
1348,cell_538,cell_574,78.65601667254707,2.3529469563595266e-18,4.365084125911446,-40.59086310738532
1349,cell_539,cell_540,123.2993722684154,2.0549543234211366e-17,4.814615319065817,-38.42369296024328
1350,cell_539,cell_550,359.4993901828329,1.2429107697233958e-17,5.884712480867125,-38.92649055717109
1351,cell_539,cell_558,296.4206574772775,9.617341026808953e-19,5.69177958558608,-41.48554894095453
1352,cell_539,cell_568,204.10819629171388,6.83490299023862e-18,5.318650227224638,-39.52448939690635
1353,cell_541,cell_543,39.15945694029205,2.723033586677325e-17,3.6676419498514443,-38.14220003284425
1354,cell_542,cell_553,48.27174292291912,2.1417862305961498e-16,3.8768463568083726,-36.07972131983414
1355,cell_542,cell_588,216.45739868288263,4.2764525742345564e-18,5.3773937552529,-39.99340784577074
1356,cell_544,cell_577,247.0092810619828,9.705730804224654e-18,5.5094259110717765,-39.17381515828055
1357,cell_545,cell_554,146.1287445983249,1.463717598081325e-17,4.984488045457561,-38.7629670814522
1358,cell_545,cell_572,243.2756570787929,9.019006355037588e-18,5.494195191675705,-39.24719750608176
1359,cell_545,cell_573,132.22419638798004,1.6408314320159354e-17,4.88449893932329,-38.648743496787496
1360,cell_545,cell_576,158.8748325844171,2.6721947489565728e-17,5.068116675752443,-38.16104644279183
1361,cell_546,cell_556,70.8946921657967,2.1448438019806178e-17,4.261195567065653,-38.380879850759726
1362,cell_546,cell_574,80.42487066848939,7.912392213239914e-18,4.38732346502295,-39.37810150885466
1363,cell_546,cell_584,84.24054399928984,2.6523884871728885e-17,4.43367632553623,-38.16848603092763
1364,cell_546,cell_592,373.4725119189049,2.2376315865006866e-17,5.922844405931238,-38.33852860185188
1365,cell_547,cell_548,56.61254693956713,1.2585408318890884e-17,4.036230638019849,-38.91399360094582
1366,cell_547,cell_557,125.20658906249987,1.832423588272637e-18,4.829965085575905,-40.84089221806123
1367,cell_547,cell_583,165.42718967406944,3.575831596895915e-18,5.108531156468034,-40.172333910281075
1368,cell_548,cell_549,109.68846920417836,2.7388050171132486e-17,4.6976442496706365,-38.13642488077018
1369,cell_548,cell_583,201.56444143031976,4.0100619178346694e-18,5.306109138846066,-40.05772499183703
1370,cell_548,cell_587,179.37362639859978,3.4636463814958436e-18,5.1894709287764105,-40.20420977226733
1371,cell_549,cell_575,178.58031552027083,1.6665142985767207e-17,5.185038446916218,-38.633212382165894
1372,cell_549,cell_587,158.36504537902124,1.0934794107783618e-17,5.064902781916192,-39.05458184867628
1373,cell_549,cell_601,177.726941429694,4.478390672304168e-18,5.18024833554091,-39.94726791693476
1374,cell_550,cell_557,355.717938013556,2.3284359235676436e-18,5.874138107858719,-40.60133490916157
1375,cell_550,cell_568,408.77351201019513,4.31963518229541e-18,6.013161242294632,-39.98336072374551
1376,cell_550,cell_580,332.270475864749,7.379332128557534e-18,5.805949323579307,-39.44784853686102
1377,cell_551,cell_571,30.850243809581222,1.8901724695603003e-16,3.4291446533860097,-36.20469340926094
1378,cell_552,cell_566,31.768988704723164,1.368437236062906e-17,3.458490616006548,-38.830277195760004
1379,cell_552,cell_574,44.741007402695125,1.1622918070269702e-17,3.800890472632246,-38.99355282918755
1380,cell_552,cell_599,169.71423925683374,8.243097701964033e-18,5.134116077128044,-39.337155465912815
1381,cell_552,cell_606,165.03544266036198,1.16395786042293e-17,5.106160254835698,-38.99212043463065
1382,cell_553,cell_571,90.53708664140908,9.694639092221694e-17,4.505759563904606,-36.87237351907328
1383,cell_553,cell_588,188.53813265442983,5.227187189136747e-17,5.239300281678105,-37.49007326984505
1384,cell_553,cell_596,104.9989207647232,8.34161494141851e-17,4.653950071673492,-37.022689745213775
1385,cell_554,cell_562,230.62089329947656,8.649226945871828e-18,5.44077520780471,-39.28906172736225
1386,cell_554,cell_573,165.75744472760235,2.2792183995166387e-17,5.110525543457621,-38.3201140039338
1387,cell_555,cell_565,207.79358747811648,6.275830250232226e-18,5.336545219084627,-39.6098258868333
1388,cell_555,cell_567,35.7557176228178,4.896129278374391e-18,3.57671018985741,-39.85808672413467
1389,cell_555,cell_604,217.99991837511163,1.2491337802014335e-18,5.384494688362926,-41.2240813386362
1390,cell_556,cell_584,80.45968610154642,2.6355444599509967e-17,4.387756265215827,-38.17485679408234
1391,cell_556,cell_585,129.49671676680506,1.586839213168246e-17,4.863655527666111,-38.68220245944106
1392,cell_557,cell_580,77.65754450927253,1.9685608696140958e-18,4.352308705329175,-40.76922892114343
1393,cell_557,cell_583,182.3944614608237,9.641841153670952e-19,5.206171712381096,-41.48300468545618
1394,cell_557,cell_595,74.23844237683826,2.4640078267424367e-18,4.3072821073424095,-40.54474245178891
1395,cell_558,cell_566,257.54399580126693,8.709269782100523e-18,5.551190562989962,-39.28214372327074
1396,cell_558,cell_568,192.4343622245461,4.686888997080592e-18,5.259755120125587,-39.90176263838171
1397,cell_558,cell_593,256.4483037775913,8.947102533628393e-18,5.546927099571217,-39.255201933280325
1398,cell_558,cell_594,192.5799400077273,8.748720756410438e-18,5.260511340293382,-39.277624183478835
1399,cell_559,cell_564,176.50982547530307,1.3082839940283313e-17,5.173376543239238,-38.875230230614314
1400,cell_559,cell_577,301.2123308893649,7.059577231953028e-19,5.707815434295471,-41.794731599334355
1401,cell_559,cell_586,187.2229569542675,1.2962281174056446e-17,5.232300189827354,-38.884487981941085
1402,cell_560,cell_565,127.87333658432722,5.961263448602486e-18,4.851040216048981,-39.6612492272613
1403,cell_560,cell_581,139.53999729253746,1.0781175792076249e-17,4.93835127910832,-39.06873004273867
1404,cell_561,cell_578,144.6296191476907,1.1407175321704427e-16,4.974176123795101,-36.70970400931176
1405,cell_561,cell_627,160.12108021388596,3.092821913887617e-17,5.075930280378696,-38.01486266599941
1406,cell_562,cell_573,250.8595428563244,1.9897983104358277e-18,5.524893192288898,-40.75849839183262
1407,cell_562,cell_575,122.68588151932506,1.3161439833331436e-18,4.8096272800542,-41.1718254371469
1408,cell_562,cell_582,159.9109722444376,6.409567280085068e-18,5.074617236900574,-39.588739912245956
1409,cell_562,cell_591,94.5395575648746,3.3355346992327575e-18,4.549018345481859,-40.24189867777163
1410,cell_563,cell_564,104.07694357253963,1.1046511665784578e-17,4.645130467636812,-39.044416982122826
1411,cell_563,cell_590,216.556009816926,1.262602770923956e-17,5.3778492198358085,-38.910771299332374
1412,cell_564,cell_586,194.1699576606907,6.858540708739575e-18,5.2687338459535535,-39.52103697945766
1413,cell_564,cell_625,223.6321644981292,2.7381673061272373e-18,5.410002579317373,-40.43924284366067
1414,cell_565,cell_581,221.5815302567337,3.8856918974941806e-19,5.400790604182651,-42.39181570433112
1415,cell_565,cell_603,386.89231909677767,2.3397228086005235e-18,5.958146409084431,-40.59649920940292
1416,cell_566,cell_593,241.0326894335309,9.710288745333825e-18,5.484932565095305,-39.17334565512814
1417,cell_566,cell_599,181.49058255167768,5.468635438389386e-18,5.201203765591124,-39.747502551397254
1418,cell_567,cell_569,157.16970864114808,6.1920253153105126e-18,5.057326168304933,-39.62326944922381
1419,cell_567,cell_604,195.2858911202585,6.534462693022617e-18,5.274464593185278,-39.5694415500863
1420,cell_567,cell_613,334.22588414384944,3.2381348152459133e-18,5.811817064220911,-40.27153418415948
1421,cell_568,cell_580,99.25604386968052,1.2945482336145464e-17,4.597702813125648,-38.88578480096281
1422,cell_568,cell_594,0.4659855590957461,3.632157873433271e-17,-0.7636006344015847,-37.854119653749436
1423,cell_568,cell_620,86.5590022919766,6.088662263029847e-18,4.460826288829995,-39.640103277543126
1424,cell_569,cell_589,369.5390624120988,6.3074759797867974e-18,5.9122564517481075,-39.604796080565684
1425,cell_569,cell_613,477.42232147672354,3.6991770413694505e-18,6.168401469151702,-40.13842130023342
1426,cell_570,cell_578,73.86792815686968,7.27233951752801e-17,4.302278743995154,-37.15986853678453
1427,cell_570,cell_598,74.98477968740927,1.0033867120600233e-16,4.3172851554405,-36.83798049783847
1428,cell_570,cell_602,134.73313819424462,4.2283326996306795e-17,4.903296067964721,-37.702138826386204
1429,cell_571,cell_596,61.74062084772175,8.175734533751317e-17,4.122942074866048,-37.042776016928435
1430,cell_571,cell_597,132.51461486535388,2.190860208178234e-17,4.8866929402141785,-38.35965232506934
1431,cell_571,cell_610,132.2868876135432,5.714725586576796e-17,4.884972955200346,-37.40090030115184
1432,cell_571,cell_619,67.17201246666141,5.199105986153055e-17,4.2072566796258695,-37.49545989583211
1433,cell_572,cell_576,229.7766761389226,2.5016409860462542e-17,5.437107863914217,-38.226999669938714
1434,cell_572,cell_597,128.64540243000596,2.4262050636646384e-17,4.85705980105074,-38.257618246469924
1435,cell_572,cell_600,161.55806589052574,1.3461805365878242e-17,5.084864619161098,-38.84667523044787
1436,cell_572,cell_614,150.5676936673645,9.863720941157452e-18,5.014412774872648,-39.157668199067885
1437,cell_573,cell_576,184.04165055660687,1.842588858849118e-17,5.215162093713726,-38.5327750096538
1438,cell_573,cell_591,214.36657307733384,6.603964897880241e-18,5.367687507887325,-39.558861463130675
1439,cell_573,cell_600,156.95018086019198,1.809555703768905e-17,5.055928435630032,-38.55086523328412
1440,cell_573,cell_611,203.1225960941427,6.726628429878647e-18,5.313809718400521,-39.5404576320106
1441,cell_574,cell_592,359.1612206532029,1.3616042819773833e-17,5.883771370280319,-38.835282957253746
1442,cell_574,cell_606,164.56211065321835,1.2161294090171399e-17,5.10328807130291,-38.94827338112811
1443,cell_574,cell_623,164.336135351413,1.3504640312024357e-17,5.101913936049174,-38.84349832069235
1444,cell_575,cell_582,103.6836884407193,1.7891093794904067e-17,4.6413448072096,-38.56222863822417
1445,cell_575,cell_601,159.34064708740942,4.964526981649264e-18,5.0710443449921065,-39.84421365149831
1446,cell_575,cell_607,156.37988616550567,2.4925498305605826e-18,5.052288214760981,-40.53322545903797
1447,cell_576,cell_600,172.7953145213608,1.426500159745699e-17,5.152107740963915,-38.788722577243
1448,cell_577,cell_581,140.79607145502433,1.5067961848452326e-17,4.947312541736847,-38.733960916024536
1449,cell_577,cell_586,99.18734534085291,1.5244977328266996e-17,4.59701043902495,-38.72228158061232
1450,cell_577,cell_608,171.87136259202873,7.056441380967086e-18,5.14674630509597,-39.492590803152815
1451,cell_577,cell_628,112.779302282276,1.7259752244967768e-20,4.72543283182218,-45.50590962161194
1452,cell_578,cell_598,3.217054194383096,1.5467476053931056e-16,1.1684660943640124,-36.405207080630774
1453,cell_578,cell_627,61.393510187692186,4.508357590887872e-17,4.11730413229789,-37.63801366424522
1454,cell_578,cell_629,28.656922574606863,8.85692399583792e-17,3.355395039614703,-36.96274705536163
1455,cell_579,cell_589,126.39623321411835,1.466491540739309e-17,4.839421680747497,-38.761073739813284
